Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2024-11-29,Zibo Xincai is an integrated circuit manufacturing company that provides core materials for semiconductor packaging.,Zibo Xincai,https://www.crunchbase.com/organization/zibo-xincai,"Advanced Materials, Application Specific Integrated Circuit (ASIC), Manufacturing, Semiconductor","Zibo, Shandong, China, Asia",Series B - Zibo Xincai,https://www.crunchbase.com/funding_round/zibo-xincai-series-b--cfd7568e,3,"Addor Capital, Cowin Capital, JBC",Early Stage Venture,Cowin Capital,Series B,1,,,,,,,,,,Yes,,https://www.xincaiic.com,,Early Stage Venture,,"12,684",
2024-11-26,Huazhe Jingwei is a developer and manufacturer of degradable material packaging.,Huazhe Jingwei,https://www.crunchbase.com/organization/huazhe-jingwei,"Environmental Consulting, Green Consumer Goods, Plastics and Rubber Manufacturing","Shenzhen, Guangdong, China, Asia",Series A - Huazhe Jingwei,https://www.crunchbase.com/funding_round/huazhe-jingwei-series-a--fac39906,2,"Harvest Fund Management, TopoScend Capital",Early Stage Venture,TopoScend Capital,Series A,2,1400000,USD,1400000,,,,15359072,USD,15359072,Yes,,http://m.huazhejingwei.net,,Early Stage Venture,,"12,730",
2024-12-20,Nanke Hegu is a hydrogen production catalyst product developer company.,Nanke Hegu,https://www.crunchbase.com/organization/nanke-hegu,"Chemical, Manufacturing","Shenzhen, Guangdong, China, Asia",Venture Round - Nanke Hegu,https://www.crunchbase.com/funding_round/nanke-hegu-series-unknown--565ef613,3,"FanZhuo Capital, Leaguer Group, Sustech Asset Management Co., Ltd",,"Sustech Asset Management Co., Ltd",Venture - Series Unknown,1,20000000,CNY,2741078,,,,20000000,CNY,2741078,Yes,,,,,,"12,781",
2024-11-26,"Ruiwei New Materials focuses on the research & development, design, production and supply of new materials for chip heat dissipation field.",Ruiwei New Materials,https://www.crunchbase.com/organization/ruiwei-new-materials,"Manufacturing, Product Research","Nanjing, Jiangsu, China, Asia",Venture Round - Ruiwei New Materials,https://www.crunchbase.com/funding_round/ruiwei-new-materials-series-unknown--3a58a64d,2,"Addor Capital, Nanjing Innovation Capital Group",,Addor Capital,Venture - Series Unknown,3,,,,,,,,,,Yes,,http://www.njrealway.com,,,,"12,802",
2024-11-28,Guangyi Aviation is a technology business that specializes in the development of high-performance electric multi-stage ducted engines.,Guangyi Aviation,https://www.crunchbase.com/organization/guangyi-aviation,"Aerospace, Manufacturing, Search Engine","Changping, Beijing, China, Asia",Seed Round - Guangyi Aviation,https://www.crunchbase.com/funding_round/guangyi-aviation-seed--9badea2f,2,"Qingchuang Group, Tianjin Venture Capital",Seed,Tianjin Venture Capital,Seed,1,,,,,,,,,,Yes,,,,Seed,1,"12,855",
2024-12-23,Chuangrui Spectrum is a manufacturer of precision spectroscopic instruments and semiconductor testing equipment.,Chuangrui Spectrum,https://www.crunchbase.com/organization/chuangrui-spectrum,"Manufacturing, Product Research","Dalian Shi, Liaoning, China, Asia",Seed Round - Chuangrui Spectrum,https://www.crunchbase.com/funding_round/chuangrui-spectrum-seed--c8c1d7d7,2,"Legend Capital, Lightspeed China Partners",Seed,Lightspeed China Partners,Seed,2,100000000,CNY,13702384,,,,100000000,CNY,13702384,Yes,,http://www.timetechspectra.com,,Seed,,"12,949",
2024-12-23,Flytech specializes in crystal materials and related components for magneto-optical-electrical integrated signal processing.,Flytech,https://www.crunchbase.com/organization/flytech-85a3,"Advanced Materials, Manufacturing, Product Research","Chengdu, Sichuan, China, Asia",Series A - Flytech,https://www.crunchbase.com/funding_round/flytech-85a3-series-a--a1e9ab61,2,"Daoyi Capital, Longwater Investment",Early Stage Venture,Longwater Investment,Series A,3,,,,,,,,,,Yes,,,,Early Stage Venture,,"13,045",
2024-12-25,FOREVER BLU is a trendy electric motorcycle brand.,FOREVER BLU,https://www.crunchbase.com/organization/forever-blu,"Electric Vehicle, Manufacturing, Product Design","Shanghai, Shanghai, China, Asia",Venture Round - FOREVER BLU,https://www.crunchbase.com/funding_round/forever-blu-series-unknown--f0c2e006,1,Shanda Capital,,Shanda Capital,Venture - Series Unknown,1,30000000,CNY,4110603,,,,30000000,CNY,4110603,Yes,,,,,,"13,214",
2024-11-29,"Huasteigen is an industrial automation company that specializes in production and sales of pneumatic, electric drive and control products.",Huasteigen,https://www.crunchbase.com/organization/huasteigen,"Electronic Design Automation (EDA), Industrial Automation, Manufacturing","Ningbo, Zhejiang, China, Asia",Series A - Huasteigen,https://www.crunchbase.com/funding_round/huasteigen-series-a--ed520af5,2,"Jinrun Bona, SR Capital",Early Stage Venture,Jinrun Bona,Series A,1,,,,,,,,,,Yes,,http://www.huasteigen.com/,,Early Stage Venture,,"13,224",
2024-12-19,U Power is an intelligent electric vehicle company that builds cars for scenarios.,U Power,https://www.crunchbase.com/organization/u-power-e0bb,"Automotive, Electric Vehicle, Finance, Manufacturing, Product Design, Transportation","Xuhui, Shanghai, China, Asia",Series B - U Power,https://www.crunchbase.com/funding_round/u-power-e0bb-series-b--24cf5277,3,"Boyuan Capital, Hefei Industry Investment Group, Xuzhou Industrial Development Fund",Early Stage Venture,Hefei Industry Investment Group,Series B,2,,,,,,,,,,Yes,,https://upower.com,Less than $1M,Early Stage Venture,1,"13,289",
2024-12-31,Creatiphage Biotech offers remedies for drug-resistant bacterial illnesses.,Creatiphage Biotech,https://www.crunchbase.com/organization/creatiphage-biotech,"Biotechnology, Genetics, Health Care","Xuhui, Shanghai, China, Asia",Seed Round - Creatiphage Biotech,https://www.crunchbase.com/funding_round/creatiphage-biotech-seed--b163b743,1,Xuhui Science and Technology Investment,Seed,Xuhui Science and Technology Investment,Seed,1,,,,,,,,,,Yes,,http://www.cphage.com/,,Seed,,"13,381",
2024-12-10,"KDHY Foods is a manufacturer of processed fruit and potato goods such as potato chips, VF fruit and vegetable chips, and soybean products.",KDHY Foods,https://www.crunchbase.com/organization/kdhy-foods,"Food and Beverage, Food Processing, Manufacturing","Fangshan, Beijing, China, Asia",Seed Round - KDHY Foods,https://www.crunchbase.com/funding_round/kdhy-foods-seed--14719a55,2,"BA Capital, Xiamen C&D Emerging Industry Equity Investment",Seed,BA Capital,Seed,1,400000000,CNY,55174697,,,,400000000,CNY,55174697,Yes,,http://www.bjkdhy.com/,,Seed,,"13,386",
2024-12-27,Suzhou Sumi Biotech is a manufacturing company that focuses on the development and production of feed additives and related products.,Suzhou Sumi Biotech,https://www.crunchbase.com/organization/suzhou-sumi-biotech,"Animal Feed, Biotechnology, Manufacturing","Suzhou, Jiangsu, China, Asia",Angel Round - Suzhou Sumi Biotech,https://www.crunchbase.com/funding_round/suzhou-sumi-biotech-angel--05e588e7,3,"Hengyue Venture Capital, Qianzhou Qingyuan Investment, Suzhou High-tech Zone Science and Technology Angel Fund",Seed,,Angel,1,1400000,USD,1400000,,,,1400000,USD,1400000,Yes,,,,Seed,,"13,391",
2024-12-26,EasyTrade is a e-trading platform that provides various asset trading services including physical assets and rural property rights.,EasyTrade,https://www.crunchbase.com/organization/easytrade-ee39,"Asset Management, Financial Services, Trading Platform","Changzhou, Zhejiang, China, Asia",Series B - EasyTrade,https://www.crunchbase.com/funding_round/easytrade-ee39-series-b--b0066fcd,1,Inner Mongolia State-owned Assets Operation,Early Stage Venture,Inner Mongolia State-owned Assets Operation,Series B,1,,,,,,,,,,Yes,,https://www.ejy365.com,,Early Stage Venture,,"13,435",
2024-11-26,Ouchang Medical is a natural orifice surgical robot developer.,Ouchang Medical,https://www.crunchbase.com/organization/ouchang-medical,"Health Care, Medical, Robotics","Suzhou, Jiangsu, China, Asia",Seed Round - Ouchang Medical,https://www.crunchbase.com/funding_round/ouchang-medical-seed--07b8fbc8,3,"Jiangsu University of Technology Collaborative Medical Robot, Rays Venture Capital, Suzhou Medical Device Industry Development Group",Seed,,Seed,1,,,,,,,,,,Yes,,,,Seed,,"13,459",
2024-12-02,Zhenghe Microchip offers smart sensors for industrial electronics and vehicle electronics.,Zhenghe Microchip,https://www.crunchbase.com/organization/zhenghe-microchip,"Electronics, Information Technology, Internet of Things, Machine Learning, Sensor","Zhuhai, Guangdong, China, Asia",Series A - Zhenghe Microchip,https://www.crunchbase.com/funding_round/zhenghe-microchip-series-a--b8b8fd4f,2,"GS-Solar Ventures, Shenzhen Industrial Investment",Early Stage Venture,,Series A,2,100000000,CNY,13751942,,,,110000000,CNY,15327316,Yes,,https://www.possumic.com,,Early Stage Venture,,"13,528",
2024-11-27,Hangzhou Yingde Gas is a company that specializes in the manufacturing of industrial automatic control system devices.,Hangzhou Yingde Gas,https://www.crunchbase.com/organization/hangzhou-yingde-gas,"Advanced Materials, Industrial Automation, Manufacturing","Hangzhou, Zhejiang, China, Asia",Corporate Round - Hangzhou Yingde Gas,https://www.crunchbase.com/funding_round/hangzhou-yingde-gas-corporate-round--7daaae81,3,"Hangzhou Hangmeng Management Consulting, Ping An, Sunshine Life Insurance",,,Corporate Round,1,,,,,,,,,,Yes,,,,,,"13,531",
2024-12-04,"Robovision is a prominent supplier of non-standard automated assembly, inspection and industrial software for manufacturing automation.",Robovision,https://www.crunchbase.com/organization/robovision-1859,"Industrial Automation, Manufacturing","Shenzhen, Guangdong, China, Asia",Series A - Robovision,https://www.crunchbase.com/funding_round/robovision-1859-series-a--53878b6a,2,"Hefei City Construction and Investment Holding Group, Hefei Innovation Investment",Early Stage Venture,,Series A,1,100000000,CNY,13766520,,,,100000000,CNY,13766520,Yes,,http://szrobotvision.com,,Early Stage Venture,,"13,542",
2024-12-02,Baiying Technology is a Big data and artificial intelligence technology service providers,Baiying Technology,https://www.crunchbase.com/organization/baiying-technology,"Artificial Intelligence (AI), Information Technology, Software","Hangzhou, Zhejiang, China, Asia",Series C - Baiying Technology,https://www.crunchbase.com/funding_round/baiying-technology-series-c--0fac3381,2,"Hubei Industrial and Financial Capital Management, Wuhan Innovation Investment",Late Stage Venture,"Hubei Industrial and Financial Capital Management, Wuhan Innovation Investment",Series C,4,100000000,CNY,13751942,,,,580000000,CNY,82606679,Yes,,https://www.byai.com/,,Late Stage Venture,,"13,564",
2024-12-31,"Gooxi is provider of designing and manufacturing for server hardware, and also it is one of a few hardware manufacturers.",Gooxi,https://www.crunchbase.com/organization/gooxi,Manufacturing,"Shenzhen, Guangdong, China, Asia",Series A - Gooxi,https://www.crunchbase.com/funding_round/gooxi-series-a--f6e48b28,1,Cowin Capital,Early Stage Venture,Cowin Capital,Series A,1,,,,,,,,,,Yes,,https://www.gooxi.com/en/index.html,Less than $1M,Early Stage Venture,,"13,651",
2024-11-26,Photoacoustic Pharmaceuticals is an innovative developer of photosensitizers and related products.,Photoacoustic Pharmaceuticals,https://www.crunchbase.com/organization/photoacoustic-pharmaceuticals,"Biopharma, Biotechnology, Medical","Pudong, Shandong, China, Asia",Series A - Photoacoustic Pharmaceuticals,https://www.crunchbase.com/funding_round/photoacoustic-pharmaceuticals-series-a--e2ab2ec2,2,"Shanghai STVC Group, ZJ Innopark (Zhangjiang Hi-Tech Park)",Early Stage Venture,ZJ Innopark (Zhangjiang Hi-Tech Park),Series A,2,,,,,,,100000000,CNY,13894678,Yes,,,,Early Stage Venture,1,"13,698",
2024-12-13,Yanhe Technology provides solar power generation technology-related services.,Yanhe Technology,https://www.crunchbase.com/organization/yanhe-technology,"Power Grid, Solar","Beijing, Beijing, China, Asia",Seed Round - Yanhe Technology,https://www.crunchbase.com/funding_round/yanhe-technology-seed--20416f77,1,Zhaoxi Capital,Seed,Zhaoxi Capital,Seed,1,,,,,,,,,,Yes,,,,Seed,1,"13,718",
2024-12-09,Zhuoyu Technology is a high-end intelligent driving solution provider company.,Zhuoyu Technology,https://www.crunchbase.com/organization/zhuoyu-technology,"Automotive, Autonomous Vehicles","Shenzhen, Guangdong, China, Asia",Seed Round - Zhuoyu Technology,https://www.crunchbase.com/funding_round/zhuoyu-technology-seed--744400ad,2,"BYD Chuangxin Materials, Hengxu Capital",Seed,"BYD Chuangxin Materials, Hengxu Capital",Seed,2,,,,,,,,,,Yes,,https://www.zyt.com,,Seed,,"13,727",
2024-12-10,Sangan Video is an emotional story short video manufacturer,Sangan Video,https://www.crunchbase.com/organization/three-senses-video,"Music, Video","Beijing, Beijing, China, Asia",Venture Round - Sangan Video,https://www.crunchbase.com/funding_round/three-senses-video-series-unknown--22d63d6c,2,"Nanjing Cultural Investment, Sinodata",,"Nanjing Cultural Investment, Sinodata",Venture - Series Unknown,2,100000000,CNY,13793674,,,,110000000,CNY,15283210,Yes,,http://www.vpaishe.com,,,,"13,832",
2024-11-28,Kunlun Precision is a laser precision manufacturing service provider.,Kunlun Precision,https://www.crunchbase.com/organization/kunlun-precision,"Machinery Manufacturing, Retail, Wholesale","Suzhou, Jiangsu, China, Asia",Seed Round - Kunlun Precision,https://www.crunchbase.com/funding_round/kunlun-precision-seed--61eb2260,3,"Fir Creek Capital, SND Ventures Group, Yongxin Capital",Seed,,Seed,1,,,,,,,,,,Yes,,,,Seed,,"13,884",
2024-12-12,Wuyue Hangke is specialized in production of aviation parts.,Wuyue Hangke,https://www.crunchbase.com/organization/wuyue-hangke,"Aerospace, Manufacturing","Suzhou, Jiangsu, China, Asia",Series A - Wuyue Hangke,https://www.crunchbase.com/funding_round/wuyue-hangke-series-a--86bcad20,2,"Hangzhou Guze Capital, Taicang Guofa Wenxin",Early Stage Venture,Hangzhou Guze Capital,Series A,2,,,,,,,,,,Yes,,,,Early Stage Venture,,"13,920",
2024-12-19,Dolphin Drying is a construction and operator of a shared dry closet project.,Dolphin Drying,https://www.crunchbase.com/organization/dolphin-drying,"Customer Service, Laundry and Dry-cleaning","Baoshan, Shanghai, China, Asia",Series A - Dolphin Drying,https://www.crunchbase.com/funding_round/dolphin-drying-series-a--f9a09fd7,2,"Yunnan Industrial Investment Holding Group, Yunnan Nantian Electronics Information",Early Stage Venture,,Series A,2,50000000,CNY,6852694,450000000,CNY,61674250,50000000,CNY,6852694,Yes,,https://sunsage.cn,,Early Stage Venture,,"13,921",
2024-12-18,Zhongcheng Technology is a manufacturing company that specializes on the research and development of centralized lubrication systems.,Zhongcheng Technology,https://www.crunchbase.com/organization/zhongcheng-technology,"CleanTech, Manufacturing, Market Research","Zhengzhou, Henan, China, Asia",Series A - Zhongcheng Technology,https://www.crunchbase.com/funding_round/zhongcheng-technology-series-a--37d0dc45,3,"Changjiang Capital, Matrix Partners China, Zhuzhou Hi-Tech",Early Stage Venture,,Series A,1,,,,,,,,,,Yes,,https://www.zcrhkj.com/,,Early Stage Venture,,"13,994",
2024-12-23,MS Energy is a technology-driven enterprise that specializes in providing green energy solutions.,MS Energy,https://www.crunchbase.com/organization/ms-energy,"Clean Energy, Energy, GreenTech","Songjiang, Shanghai, China, Asia",Series D - MS Energy,https://www.crunchbase.com/funding_round/ms-energy-series-d--be4622c9,2,"Beijing Changping Science and Technology Park Development Group, Beijing State-owned Capital Operations and Management",Late Stage Venture,Beijing State-owned Capital Operations and Management,Series D,4,,,,,,,,,,Yes,,http://www.battery-doctor.cn/,$50M to $100M,Late Stage Venture,,"13,999",
2024-12-04,Linyi Yunchuan is an energy technology company that specializes in the development of high-altitude wind power generation technology.,Linyi Yunchuan,https://www.crunchbase.com/organization/linyi-yunchuan,"Energy Efficiency, GreenTech, Wind Energy","Haidian, Beijing, China, Asia",Seed Round - Linyi Yunchuan,https://www.crunchbase.com/funding_round/linyi-yunchuan-seed--a247eb71,1,CAS Star,Seed,CAS Star,Seed,2,,,,,,,,,,Yes,,,,Seed,,"14,069",
2024-12-31,Tushen Zhihe is an artificial intelligence protein design service provider.,Tushen Zhihe,https://www.crunchbase.com/organization/tushen-zhihe,"Artificial Intelligence (AI), Biotechnology, Pharmaceutical","Minhang, Shanghai, China, Asia",Seed Round - Tushen Zhihe,https://www.crunchbase.com/funding_round/tushen-zhihe-seed--e2b1050d,2,"Renderhelp, Wuxi Capital",Seed,,Seed,2,,,,,,,140000,USD,140000,Yes,,https://tsynbio.com,,Seed,,"14,088",
2024-12-10,Zhenjin New Ceramics is a new generation of electronic ceramics provider.,Zhenjin New Ceramics,https://www.crunchbase.com/organization/zhenjin-new-ceramics,"Building Material, Manufacturing","Shenzhen, Guangdong, China, Asia",Seed Round - Zhenjin New Ceramics,https://www.crunchbase.com/funding_round/zhenjin-new-ceramics-seed--023eb396,2,"Suqun New Material, Xianjin Capital",Seed,Suqun New Material,Seed,1,,,,,,,,,,Yes,,,,Seed,,"14,102",
2024-11-27,Mingyang Hydrogen Energy is a company that manufactures and distributes high-performance hydrogen production electrolyzer devices.,Mingyang Hydrogen Energy,https://www.crunchbase.com/organization/mingyang-hydrogen-energy,Manufacturing,"Beijing, Beijing, China, Asia",Series A - Mingyang Hydrogen Energy,https://www.crunchbase.com/funding_round/mingyang-hydrogen-energy-series-a--a56ee5b1,3,"Beijing State-owned Capital Operations and Management, Chang Development, Yongxin Capital",Early Stage Venture,,Series A,2,100000000,CNY,13798432,,,,200000000,CNY,27851666,Yes,,,,Early Stage Venture,,"14,164",
2024-11-29,Bioheng is a high-tech R&D innovation company.,Bioheng,https://www.crunchbase.com/organization/bioheng,"Biopharma, Biotechnology, Clinical Trials, Health Care, Innovation Management","Nanjing, Jiangsu, China, Asia",Series C - Bioheng,https://www.crunchbase.com/funding_round/bioheng-series-c--a84cc368,1,Qiming Venture Partners,Late Stage Venture,,Series C,3,30000000,USD,30000000,,,,124464622,USD,124464622,Yes,,http://www.bioheng.com/,$10M to $50M,Late Stage Venture,1,"14,193",
2024-12-26,Xingyao Tianji is a R&D and manufacturing company of tungsten-molybdenum high-performance materials and products.,Xingyao Tianji,https://www.crunchbase.com/organization/xingyao-tianji,"Advanced Materials, Manufacturing, Semiconductor","Shanghai, Shanghai, China, Asia",Series A - Xingyao Tianji,https://www.crunchbase.com/funding_round/xingyao-tianji-series-a--a1d8022c,2,"Haiwang Capital, Pudong Science and Technology Innovation Group",Early Stage Venture,,Series A,1,,,,,,,,,,Yes,,,,Early Stage Venture,,"14,270",
2024-12-25,Ruianfei Technology is an eVTOL company that specializes in the development of take-off and landing station related equipment and systems.,Ruianfei Technology,https://www.crunchbase.com/organization/ruianfei-technology,"Advanced Materials, Aerospace, Manufacturing","Hefei, Anhui, China, Asia",Seed Round - Ruianfei Technology,https://www.crunchbase.com/funding_round/ruianfei-technology-seed--095e28b8,2,"Hefei Industry Investment Group, Jimen Hanhai Capital",Seed,Hefei Industry Investment Group,Seed,1,,,,,,,,,,Yes,,,,Seed,,"14,287",
2024-12-24,iHR is a human resource management SaaS software.,iHR,https://www.crunchbase.com/organization/ihr,"Human Resources, SaaS, Software","Jingan, Shanghai, China, Asia",Series A - iHR,https://www.crunchbase.com/funding_round/ihr-series-a--fcccb6e1,2,"Boyan fund, Yixing Guangkong",Early Stage Venture,,Series A,2,100000000,CNY,13706892,,,,105000000,CNY,14515722,Yes,,https://www.ihr360.com,,Early Stage Venture,,"14,372",
2024-12-03,VFLO creates cutting-edge peripheral vascular medical equipment.,VFLO Medical,https://www.crunchbase.com/organization/vflo-medical,"Machinery Manufacturing, Manufacturing, Medical, Medical Device","Shanghai, Shanghai, China, Asia",Series B - VFLO Medical,https://www.crunchbase.com/funding_round/vflo-medical-series-b--2c8445d9,2,"120 Capital, 6 Dimensions Capital",Early Stage Venture,,Series B,1,80000000,USD,80000000,,,,80000000,USD,80000000,Yes,,,,Early Stage Venture,,"14,389",
2024-12-25,"Yuanyiyihu is a digital interactive platform that integrates dress-up, development games, and social interaction for female consumers.",Yuanyiyihu,https://www.crunchbase.com/organization/yuanyiyihu,"Apparel, Digital Marketing, Software","Huzhou, Zhejiang, China, Asia",Seed Round - Yuanyiyihu,https://www.crunchbase.com/funding_round/yuanyiyihu-seed--d3c00e8b,1,Huzhou Daochang Township Asset Management,Seed,Huzhou Daochang Township Asset Management,Seed,1,3000000,CNY,411060,,,,3000000,CNY,411060,Yes,,,,Seed,,"14,391",
2024-12-08,Jinse Nonghua is a seed technology enterprise that offers integrated scientific research and breeding services.,Jinse Nonghua,https://www.crunchbase.com/organization/jinse-nonghua,"Agriculture, Biotechnology, Pharmaceutical","Hongshan, Hunan, China, Asia",Venture Round - Jinse Nonghua,https://www.crunchbase.com/funding_round/jinse-nonghua-series-unknown--ede8249a,1,China Agricultural Industry Development Fund,,China Agricultural Industry Development Fund,Venture - Series Unknown,2,100000000,CNY,13754591,,,,216000000,CNY,30012247,Yes,,http://jsnh.com.cn,,,,"14,432",
2024-12-10,"Tang Sanliang is a liquor store that offers wine products including liquor, beer, variety of wines, and other categories.",Tang Sanliang,https://www.crunchbase.com/organization/tang-sanliang,"Craft Beer, Food and Beverage, Wine And Spirits","Chengdu, Sichuan, China, Asia",Angel Round - Tang Sanliang,https://www.crunchbase.com/funding_round/tang-sanliang-angel--1048fade,1,Challenjers Capital,Seed,Challenjers Capital,Angel,1,,,,,,,,,,Yes,,,,Seed,,"14,476",
2024-12-25,Precision Scan is a technology company that specializes in the development of beam scanning control technology.,Precision Scan,https://www.crunchbase.com/organization/precision-scan,"Advanced Materials, Laser, Manufacturing","Shunyi, Beijing, China, Asia",Private Equity Round - Precision Scan,https://www.crunchbase.com/funding_round/precision-scan-private-equity--b9081d5d,1,Hillhouse Capital,Private Equity,Hillhouse Capital,Private Equity,1,,,,,,,,,,Yes,,http://test18.egobest.com,,Private Equity,,"14,516",
2024-12-19,U-Magnetics Technology is a general equipment manufacturer that specializes in the creation of high-flux power systems.,U-Magnetics Technology,https://www.crunchbase.com/organization/u-magnetics-technology,Manufacturing,"Changzhou, Zhejiang, China, Asia",Series A - U-Magnetics Technology,https://www.crunchbase.com/funding_round/u-magnetics-technology-series-a--89e938a4,1,CDF-Capital,Early Stage Venture,CDF-Capital,Series A,1,30000000,CNY,4111617,,,,30000000,CNY,4111617,Yes,,,,Early Stage Venture,,"14,583",
2024-11-29,Xiwi Cloud is a cloud computing platform that provides complete supply chain quality collaborative management solutions.,Xiwi Cloud,https://www.crunchbase.com/organization/xiwi-cloud,"Cloud Computing, Cloud Data Services, Supply Chain Management","Guangzhou, Guangdong, China, Asia",Seed Round - Xiwi Cloud,https://www.crunchbase.com/funding_round/xiwi-cloud-seed--f9d8de29,1,Yonghua Capital,Seed,Yonghua Capital,Seed,1,,,,,,,,,,Yes,,https://www.xiwicloud.com,,Seed,,"14,592",
2024-12-05,Zanta Technology focused on harnessing big data to improve risk management for a variety of sectors.,Zanta Technology,https://www.crunchbase.com/organization/zanta-technology,"Big Data, Risk Management, Software","Hangzhou, Zhejiang, China, Asia",Seed Round - Zanta Technology,https://www.crunchbase.com/funding_round/zanta-technology-seed--19155ebb,1,Yuanqi Capital,Seed,Yuanqi Capital,Seed,1,,,,,,,,,,Yes,,,,Seed,,"14,595",
2024-12-06,"DeyeeMed is an artificial intelligence medical robot company that focuses on R&D, design, production, sales, and service training.",DeyeeMed,https://www.crunchbase.com/organization/deyeemed,"Artificial Intelligence (AI), Health Care, Medical","Baoan, Guangdong, China, Asia",Series A - DeyeeMed,https://www.crunchbase.com/funding_round/deyeemed-series-a--77ee64dc,2,"Keli Sensing Technology, Timesbole",Early Stage Venture,Keli Sensing Technology,Series A,1,,,,,,,,,,Yes,,http://deyeemed.com,,Early Stage Venture,,"14,596",
2024-12-18,Xinyao Semiconductor is a semiconductor materials company that specializes in the development of optoelectronics and electronic devices.,Xinyao Semiconductor,https://www.crunchbase.com/organization/xinyao-semiconductor,"Advanced Materials, Electronics, Manufacturing, Semiconductor","Kunming, Yunnan, China, Asia",Venture Round - Xinyao Semiconductor,https://www.crunchbase.com/funding_round/xinyao-semiconductor-series-unknown--0464d14f,2,"Shenzhen Capital Group, Yuanzhi Spark",,Shenzhen Capital Group,Venture - Series Unknown,1,400000000,CNY,54896794,,,,400000000,CNY,54896794,Yes,,,,,,"14,597",
2024-11-27,"Guangqi image focuses on research & development, Production and sale of photoelectronic display testing equipment.",Guangqi image,https://www.crunchbase.com/organization/guangqi-image,Digital Media,"Nanjing, Jiangsu, China, Asia",Series A - Guangqi image,https://www.crunchbase.com/funding_round/guangqi-image-series-a--a3d7d7cd,1,Hua Capital,Early Stage Venture,Hua Capital,Series A,3,,,,,,,,,,Yes,,https://www.lic-vision.com,,Early Stage Venture,,"14,614",
2024-12-31,Anto Information is dedicated to providing cutting-edge digital and information solutions to clients.,Anto information,https://www.crunchbase.com/organization/anto-information,"Information Technology, Service Industry","Shanghai, Shanghai, China, Asia",Series B - Anto information,https://www.crunchbase.com/funding_round/anto-information-series-b--8cd08575,1,NuoTie Zichan,Early Stage Venture,NuoTie Zichan,Series B,2,100000000,CNY,13702572,,,,100000000,CNY,13702572,Yes,,http://www.atoz.com.cn,,Early Stage Venture,,"14,625",
2024-12-31,StarDetect is a space computing platform that provides full-process satellite-based intelligent application service solutions.,StarDetect,https://www.crunchbase.com/organization/stardetect,"Aerospace, Cloud Computing, Communications Infrastructure, Intelligent Systems, Software","Haidian, Beijing, China, Asia",Seed Round - StarDetect,https://www.crunchbase.com/funding_round/stardetect-seed--f44366fd,2,"Changzhou Xiangxing Information Technology, SZHTI Group",Seed,,Seed,1,,,,,,,,,,Yes,,http://www.stardetect.cn,,Seed,,"14,685",
2024-12-06,"Saic Anji Logistics Co., Ltd specializes in integrated, and network-based automotive logistics supply chain services.","Saic Anji Logistics Co., Ltd",https://www.crunchbase.com/organization/saic-anji-logistics-co-ltd,"Logistics, Supply Chain Management, Transportation","Shanghai, Shanghai, China, Asia","Corporate Round - Saic Anji Logistics Co., Ltd",https://www.crunchbase.com/funding_round/saic-anji-logistics-co-ltd-corporate-round--2b671612,2,"COSCO SHIPPING Holdings, Shanghai International Port Group",,,Corporate Round,1,2000000000,CNY,275091812,8000000000,CNY,1100367248,2000000000,CNY,275091812,Yes,,https://www.anji-logistics.com,,,,"14,786",
2024-11-30,Synapath focuses on using embodied intelligence and robotics technology.,Synapath,https://www.crunchbase.com/organization/synapath,"AgTech, Artificial Intelligence (AI), Robotics","Shenzhen, Guangdong, China, Asia",Seed Round - Synapath,https://www.crunchbase.com/funding_round/synapath-seed--c8a06082,1,MiraclePlus,Seed,MiraclePlus,Seed,1,,,,,,,,,,Yes,,https://www.synapath.com/,,Seed,,"15,071",
2024-12-31,bio Genous provides biomedical scientific research and drug development services.,bio Genous,https://www.crunchbase.com/organization/bio-genous,"Biotechnology, Health Care, Health Diagnostics, Medical Device","Hangzhou, Zhejiang, China, Asia",Series A - bio Genous,https://www.crunchbase.com/funding_round/bio-genous-series-a--feab003e,1,AstraZeneca CICC Medical Industry Fund,Early Stage Venture,AstraZeneca CICC Medical Industry Fund,Series A,2,,,,,,,90000000,CNY,13076264,Yes,,http://www.biogenous.cn/,,Early Stage Venture,1,"15,173",
2024-12-10,"Optten is a comprehensive energy technology solutions provider, committed to becoming a technology, equipment, and service provider.",Optten,https://www.crunchbase.com/organization/optten,"Chemical, Energy, Industrial","Minhang, Shanghai, China, Asia",Series B - Optten,https://www.crunchbase.com/funding_round/optten-series-b--306f2b85,1,Fresh Capital,Early Stage Venture,Fresh Capital,Series B,2,,,,,,,,,,Yes,,http://www.optten.com/,,Early Stage Venture,,"15,215",
