Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2017-05-24,AIBIDA provides flower products based on the internet of things.,AIBIDA,https://www.crunchbase.com/organization/aibida,"Flowers, Internet of Things","Chenggong, Yunnan, China, Asia",Series A - AIBIDA,https://www.crunchbase.com/funding_round/aibida-series-a--1ae963a3,3,"Shangshi Fund, Yunke Huahui, Yunnan Huahui Touzi",Early Stage Venture,,Series A,4,20000000,CNY,2902517,,,,144000000,CNY,21268221,Yes,,http://www.aibida.cn/,,Early Stage Venture,,"547,001"
2017-04-06,SEERTV is a domestic mobile e-sports integration operator.,SEERTV.COM,https://www.crunchbase.com/organization/seertv-com,"Internet, Media and Entertainment, Sports","Suzhou, Jiangsu, China, Asia",Angel Round - SEERTV.COM,https://www.crunchbase.com/funding_round/seertv-com-angel--9e2f372f,3,"Decent Capital, Electronic Soul Ventures, Xiaochu Network Technology",Seed,,Angel,2,20000000,CNY,2899519,,,,70000000,CNY,10412780,Yes,,https://www.seertv.com,,Seed,,"547,187"
2017-04-11,LenoMed Medical is a medical equipment maker.,LenoMed Medical,https://www.crunchbase.com/organization/lenomed-medical,"Health Care, Medical Device","Shanghai, Shanghai, China, Asia",Series A - LenoMed Medical,https://www.crunchbase.com/funding_round/lenomed-medical-series-a--a4f0c9b3,3,"BioVenture, Milestone, Tasly Holding Group",Early Stage Venture,,Series A,5,27000000,CNY,3917767,,,,97000000,CNY,14416450,Yes,,https://www.lenomed.com.cn/sites,,Late Stage Venture,,"547,313"
2017-04-10,"MASS MEDIA HOLDING GROUP integrates media operations, reputation management, media advertising, and integrated marketing.",MASS MEDIA HOLDING GROUP,https://www.crunchbase.com/organization/mass-media-holding-group,"Advertising, Marketing, Reputation","Hangzhou, Zhejiang, China, Asia",Angel Round - MASS MEDIA HOLDING GROUP,https://www.crunchbase.com/funding_round/mass-media-holding-group-angel--2c82c225,3,"NewMargin Ventures, T-Rex Capital, Yongfeng Xinyouhui",Seed,,Angel,2,3000000,CNY,434550,,,,43000000,CNY,6682566,Yes,,http://www.ipozm.com/,,Early Stage Venture,,"548,298"
2017-05-01,Innovisgroup develops panoramic vision products and solutions.,Innovisgroup,https://www.crunchbase.com/organization/innovisgroup,"3D Technology, Artificial Intelligence (AI), Information Services","Beijing, Beijing, China, Asia",Post-IPO Equity - Innovisgroup,https://www.crunchbase.com/funding_round/innovisgroup-post-ipo-equity--11c30fa2,2,"Huasheng Yihong Investment Management, Prosperity Investment",,,Post-IPO Equity,3,40000000,CNY,5801810,,,,20951665,USD,20951665,Yes,,http://www.innovisgroup.com/,,IPO,,"548,729"
2017-04-11,RR.TV is a video sharing platform based in China.,RR.TV,https://www.crunchbase.com/organization/rr-tv,"Content, Internet, Media and Entertainment, Video","Wuhan, Hubei, China, Asia",Series B - RR.TV,https://www.crunchbase.com/funding_round/rr-tv-series-b--5581c11e,3,"Baidu Video, SAIF Partners, Xiaomi",Early Stage Venture,,Series B,5,,,,,,,,,,Yes,,http://www.rr.tv/#/,$10M to $50M,Late Stage Venture,,"548,750"
2017-05-18,Open industrial AR application era .,0glass,https://www.crunchbase.com/organization/0glass,"Apps, Artificial Intelligence (AI), Human Computer Interaction, Optical Communication, Software","Shenzhen, Guangdong, China, Asia",Series A - 0glass,https://www.crunchbase.com/funding_round/0glass-series-a--9af75b3e,3,"Enlightenment Capital, Jun Capital, Ming capital",Early Stage Venture,,Series A,2,10000000,CNY,1451358,,,,4387358,USD,4387358,Yes,,http://www.0glass.cn/,,Early Stage Venture,,"549,285"
2017-03-28,"Kaixing Culture specializes in online reading, reading clients, animation, games and film.",Kaixing Culture,https://www.crunchbase.com/organization/kaixing-culture,"Animation, Internet, Media and Entertainment","Guangzhou, Guangdong, China, Asia",Series A - Kaixing Culture,https://www.crunchbase.com/funding_round/kaixing-culture-series-a--7f61055b,3,"China Prosperity Capital, Guojin Capital, Tunlan Investment",Early Stage Venture,,Series A,3,10000000,CNY,1453446,,,,33000000,CNY,4958736,Yes,,https://kaixing.chuangbie.com,,Early Stage Venture,,"549,410"
2017-06-22,Waming Jiankang is an online management platform for disease and health.,Waming Jiankang,https://www.crunchbase.com/organization/waming-jiankang,"Health Care, Internet, Medical","Guangzhou, Guangdong, China, Asia",Series A - Waming Jiankang,https://www.crunchbase.com/funding_round/waming-jiankang-series-a--141d69ea,3,"DT Capital Partners, Fractalist, Gaopeng Gong Chuang",Early Stage Venture,,Series A,4,10000000,CNY,1463133,,,,63000000,CNY,9284448,Yes,,http://www.frogshealth.com/,,Late Stage Venture,,"549,429"
2017-06-01,COHO is a Shanghai-based company that develops workforce management software.,COHO,https://www.crunchbase.com/organization/coho,"Employee Benefits, Enterprise, Information Technology, Software","Shanghai, Shanghai, China, Asia",Angel Round - COHO,https://www.crunchbase.com/funding_round/coho-angel--1a5335dc,3,"China Growth Capital | CGC, Dark Horse Ventures, ZhenFund",Seed,,Angel,3,4500000,CNY,660842,,,,15160842,USD,15160842,Yes,,http://www.coho.com.cn/,,Early Stage Venture,,"549,548"
2017-05-09,Yaxincheng offers pharmaceutical translation services.,Yaxincheng,https://www.crunchbase.com/organization/yaxincheng,"Health Care, Information Services, Medical, Professional Services, Translation Service","Beijing, Beijing, China, Asia",Angel Round - Yaxincheng,https://www.crunchbase.com/funding_round/yaxincheng-angel--4cf96919,3,"Readysun Group, Taiyu Investment, Tigermed",Seed,,Angel,2,3000000,CNY,434276,,,,85080000,CNY,12356710,Yes,,http://www.yaxincheng.com/,,,,"549,785"
2017-04-28,Weiyang.cn is an agricultural company that provides meat production and agricultural innovation services.,Weiyang.cn,https://www.crunchbase.com/organization/weiyang,"Agriculture, AgTech, Food and Beverage, Livestock, Meat and Poultry","Hangzhou, Zhejiang, China, Asia",Series A - Weiyang.cn,https://www.crunchbase.com/funding_round/weiyang-series-a--91275bc8,3,"JD.com, Meituan, Sinovation Ventures",Early Stage Venture,,Series A,2,23000000,USD,23000000,,,,23000000,USD,23000000,Yes,,http://www.weiyang.cn,$1M to $10M,Early Stage Venture,,"549,995"
2017-05-08,Cameraking Technology is a camera product manufacturing company.,Cameraking Technology,https://www.crunchbase.com/organization/cameraking-technology,"Consumer Electronics, Electronics, Manufacturing","Shenzhen, Guangdong, China, Asia",Angel Round - Cameraking Technology,https://www.crunchbase.com/funding_round/cameraking-technology-angel--99e7b7c2,3,"Junli Lianhe Venture Capital, Lotus Lake Ventures, THG Ventures",Seed,,Angel,2,3000000,CNY,434504,,,,13000000,CNY,1946004,Yes,,http://www.cmk-world.com,,Early Stage Venture,,"550,214"
2017-06-01,Qdama is a fresh agricultural product service provider that focuses on the operation of the fresh meat market.,Qdama,https://www.crunchbase.com/organization/qiandama,"Agriculture, Food and Beverage, Retail","Guangzhou, Guangdong, China, Asia",Series B - Qdama,https://www.crunchbase.com/funding_round/qiandama-series-b--fa774764,3,"GenBridge Capital, Hejun Capital, Ruisheng Investment",Early Stage Venture,,Series B,5,,,,,,,142000000,USD,142000000,Yes,,http://www.qdama.cn/index.html#/,$1B to $10B,Late Stage Venture,,"550,365"
2017-05-24,Champion is a professional and customized data platform for sports industry.,Champion,https://www.crunchbase.com/organization/champion-dbeb,"Database, Information Services, Sports","Shanghai, Shanghai, China, Asia",Series A - Champion,https://www.crunchbase.com/funding_round/champion-dbeb-series-a--71f01c7c,2,"Shanghai Lanting Touzi, V-Capital",Early Stage Venture,,Series A,3,20000000,CNY,2902517,,,,55000000,CNY,8326655,Yes,,http://www.champdas.com/,,Early Stage Venture,,"552,610"
2017-06-02,"GOTTEN offers software development, big data analysis, and artificial intelligence technology services.",GOTTEN,https://www.crunchbase.com/organization/gotten,"Artificial Intelligence (AI), Big Data, Software","Xuhui, Shanghai, China, Asia",Seed Round - GOTTEN,https://www.crunchbase.com/funding_round/gotten-seed--a61bf5e3,3,"Albatross Venture, Huashan Capital, Unity Asset Management",Seed,,Seed,4,3000000,CNY,440364,,,,17000000,CNY,2551665,Yes,,http://www.17got.com,,Early Stage Venture,,"552,614"
2017-04-10,Jiamian Tech is a speech social software developer.,Jiamian Tech,https://www.crunchbase.com/organization/jiamian-tech,"Consumer, Social, Software","Changning, Shanghai, China, Asia",Series B - Jiamian Tech,https://www.crunchbase.com/funding_round/jiamian-tech-series-b--8858dfe7,3,"GSR Ventures, Jinhua Chaduan Touzi Guanli Co., Ltd., Jinhua Tianying Touzi Guanli Co., Ltd.",Early Stage Venture,,Series B,5,20000000,CNY,2896997,,,,113000000,CNY,17440300,Yes,,http://www.jiamiantech.com,,Late Stage Venture,,"552,393"
2017-05-26,KungFu Animation Group provides training and education in the animation field.,KungFu Animation Group,https://www.crunchbase.com/organization/kungfu-animation-group,"Animation, Education, Training","Quanzhou, Fujian, China, Asia",Series D - KungFu Animation Group,https://www.crunchbase.com/funding_round/kungfu-animation-group-series-d--f22b6c73,3,"Baipeng Touzi, Deqi Investment, Dingtai Huaying",Late Stage Venture,,Series D,6,50000000,CNY,7295968,,,,163000000,CNY,24485873,Yes,,http://www.kfdm.cn/,,Late Stage Venture,,"552,571"
2017-04-11,Licai Mofang is an app for family financial planning.,Licai Mofang,https://www.crunchbase.com/organization/licai-mofang,"Financial Services, FinTech, Mobile Apps","Beijing, Beijing, China, Asia",Seed Round - Licai Mofang,https://www.crunchbase.com/funding_round/licai-mofang-seed--0f958255,3,"9C Capital, Xinyi Chuangxin Ziben, Yajie Shanghui",Seed,,Seed,4,20000000,CNY,2902050,,,,147000000,CNY,21866345,Yes,,https://www.licaimofang.com/,,Early Stage Venture,,"553,007"
2017-06-14,COGNITIVE COMPUTING is a big data visualization cognitive analysis company.,COGNITIVE COMPUTING,https://www.crunchbase.com/organization/cognitive-computing,"Finance, Information Technology, Public Safety","Nanjing, Jiangsu, China, Asia",Angel Round - COGNITIVE COMPUTING,https://www.crunchbase.com/funding_round/cognitive-computing-angel--f2b044d3,3,"Dynamic Balance Capital, Kaipan Assets, Zhulu Capital",Seed,,Angel,2,3000000,CNY,441790,,,,13000000,CNY,2030037,Yes,,http://www.zqykj.com/,,Early Stage Venture,,"553,180"
2017-05-27,hqwx.com is an online education institution that focuses on qualification examination training and vocational skills training.,hqwx.com,https://www.crunchbase.com/organization/hqwx-com,"Education, Internet, Training","Haidian, Beijing, China, Asia",Series A - hqwx.com,https://www.crunchbase.com/funding_round/hqwx-com-series-a--ce877480,3,"Engage Capital, Kunyu Runyuan Zichan, Shanghai Zhaoxuan",Early Stage Venture,,Series A,4,9999900,CNY,1458647,,,,62999900,CNY,9291154,Yes,,http://www.hqwx.com/,,M&A,,"550,882"
2017-06-05,"aFocus is a digital marketing, advertising, and public relations services.",aFocus,https://www.crunchbase.com/organization/afocus,"Advertising, Digital Marketing, Public Relations","Beijing, Beijing, China, Asia",Post-IPO Equity - aFocus,https://www.crunchbase.com/funding_round/afocus-post-ipo-equity--c389586b,3,"Chongqing Beixin Investment, Shenzhen Liangzi Venture Capital, V V Food & Beverage",,,Post-IPO Equity,3,56780000,CNY,8345677,,,,89380000,CNY,13148858,Yes,,http://www.afocus.com.cn/,,IPO,,"553,594"
2017-06-01,Zhang Tong Jia Yuan is a high-tech enterprise specializing in R & D management platform.,Zhangtongjiayuan,https://www.crunchbase.com/organization/zhang-tong-jia-yuan,"Children, Education, Management Information Systems, Primary Education, Software","Xiamen, Fujian, China, Asia",Series C - Zhangtongjiayuan,https://www.crunchbase.com/funding_round/zhang-tong-jia-yuan-series-c--356383e2,3,"Cybernaut Venture Capital, Hongkun Yirun Investment, New Oriental Education & Technology Group",Late Stage Venture,,Series C,6,100000000,CNY,14685379,,,,75645396,USD,75645396,Yes,,http://www.ztjy.cn/,$50M to $100M,Late Stage Venture,,"551,225"
2017-05-15,Loongon is a children's toy manufacturing company.,Loongon,https://www.crunchbase.com/organization/loongon,"Children, Manufacturing, Toys","Chenghai, Guangdong, China, Asia",Post-IPO Equity - Loongon,https://www.crunchbase.com/funding_round/loongon-post-ipo-equity--c3991a68,2,"Longyuan Xinsanban, Pingtan Xin Sanban Touzi",,,Post-IPO Equity,1,15270000,CNY,2214808,,,,15270000,CNY,2214808,Yes,,http://www.loongon.com/,,IPO,,"553,736"
2017-04-01,DARE ONE is an online marketplace that provides casual women's lingerie products.,DARE ONE,https://www.crunchbase.com/organization/dare-one,"E-Commerce, Fashion, Women's","Beijing, Beijing, China, Asia",Angel Round - DARE ONE,https://www.crunchbase.com/funding_round/dare-one-angel--08fd94aa,3,"Aimeishen Investment Management, Huiqiu Touzi, Pros Partners",Seed,,Angel,2,3000000,CNY,435433,,,,33000000,CNY,4965376,Yes,,http://www.dareone.com.cn,,Early Stage Venture,,"551,426"
2017-06-14,Manhuadao is an online comic book reader platform.,Manhuadao,https://www.crunchbase.com/organization/manhuadao,"Animation, Books, Comics, Mobile Apps","Minhang, Shanghai, China, Asia",Series B - Manhuadao,https://www.crunchbase.com/funding_round/manhuadao-series-b--022cf706,3,"Hengsheng Chuangye Touzi, Lasa Hongxin Ziguan, Nanshan Capital",Early Stage Venture,,Series B,5,20000000,CNY,2945270,,,,73000000,CNY,10840389,Yes,,http://www.manhuadao.cn/,$1M to $10M,Late Stage Venture,,"551,664"
2017-06-06,Peplink develops intelligent driving systems for medium and low-speed electric vehicles.,Peplink,https://www.crunchbase.com/organization/peplink-38ec,"Automotive, Robotics, Transportation","Qingdao Shi, Shandong, China, Asia",Series A - Peplink,https://www.crunchbase.com/funding_round/peplink-38ec-series-a--a2f18fff,3,"Tianjin Fortune Investment, Xingyuan Venture Capital, Yijing Maoyi",Early Stage Venture,,Series A,4,10000000,CNY,1471353,,,,63000000,CNY,9240950,Yes,,http://www.peplink.cn/,,Late Stage Venture,,"554,087"
2017-03-31,"BrainHealth focuses on the research and development, production, and sales of neurological medical equipment.",BrainHealth,https://www.crunchbase.com/organization/brainhealth,"Health Care, Manufacturing, Medical Device","Hangzhou, Zhejiang, China, Asia",Angel Round - BrainHealth,https://www.crunchbase.com/funding_round/brainhealth-angel--0af1caa2,3,"Leaguer Angel, Shenzhen Tianma Yingfeng Investment, Xiwang New Material Technology",Seed,,Angel,3,3000000,CNY,435433,,,,465000000,CNY,72829936,Yes,,http://www.bestbrainhealth.cn/,,Late Stage Venture,,"554,246"
2017-05-26,"Cheng Guang is a media & entertainment company provides interactive content are based on texts, music, pictures, and options.",Cheng Guang,https://www.crunchbase.com/organization/chengguang,"Gaming, Media and Entertainment, Online Games, Online Portals","Beijing, Beijing, China, Asia",Series B - Cheng Guang,https://www.crunchbase.com/funding_round/chengguang-series-b--8d013f5d,3,"Guojin Capital, Redpoint Ventures China, Trustbridge Partners",Early Stage Venture,,Series B,6,,,,,,,3000000,USD,3000000,Yes,,https://www.66rpg.com/,,Late Stage Venture,,"554,250"
2017-03-30,Channelsoft (Beijing) Technology offers communications software products and services for various industries.,Channelsoft (Beijing) Technology,https://www.crunchbase.com/organization/channelsoft-beijing-technology,"Software, Telecommunications","Shanghai, Shanghai, China, Asia",Series B - Channelsoft (Beijing) Technology,https://www.crunchbase.com/funding_round/channelsoft-beijing-technology-series-b--66173a65,3,"CDF-Capital, Harvest Capital, InnoVision Capital",Early Stage Venture,,Series B,3,,,,,,,31500000,USD,31500000,Yes,,http://www.channelsoft.com/,,Private Equity,,"552,271"
2017-05-05,MulangCloud provides SaaS cloud backup products and privatized cloud backup deployment solution services.,MulangCloud,https://www.crunchbase.com/organization/mulangcloud,"Big Data, Cloud Computing, SaaS, Software","Shenzhen, Guangdong, China, Asia",Series A - MulangCloud,https://www.crunchbase.com/funding_round/mulangcloud-series-a--cd842522,3,"IDG Capital, Nanji Quan, Shenzhen Tongpin Gongzhen Wenhua",Early Stage Venture,,Series A,4,10000000,CNY,1448604,,,,37000000,CNY,5751654,Yes,,http://www.mulangcloud.com,,,,"555,519"
2017-04-01,XINYI Information Technology Ltd is an IoT chip start-up company that focuses on R&D and sales of IoT communication chips.,XINYI Information Technology Ltd,https://www.crunchbase.com/organization/xinyi-information-technology-ltd,"Communication Hardware, Internet of Things, Network Hardware","Shanghai, Shanghai, China, Asia",Angel Round - XINYI Information Technology Ltd,https://www.crunchbase.com/funding_round/xinyi-information-technology-ltd-angel--a40f311f,3,"CAS Star, Frees Fund, Zhejiang Pudu Technology",Seed,,Angel,6,3000000,CNY,435433,,,,1043000000,CNY,155565394,Yes,,http://www.xinyisemi.com/,,Late Stage Venture,,"555,542"
2017-05-22,DS Legal Capital is a legal service resource platform company for commercial disputes.,DS Legal Capital,https://www.crunchbase.com/organization/ds-legal-capital,"Law Enforcement, Legal, Professional Services","Futian, Guangdong, China, Asia",Angel Round - DS Legal Capital,https://www.crunchbase.com/funding_round/ds-legal-capital-angel--a03aa3d8,3,"Shanghai Jiasheng Investment, Yijiaqin Touzi, Zhonghe Ruimin",Seed,,Angel,2,3000000,CNY,435724,,,,53000000,CNY,8332622,Yes,,http://dslegalcapital.com/,$1M to $10M,,,"556,136"
2017-06-22,appMagics is a AR and VR technology platform.,appMagics,https://www.crunchbase.com/organization/appmagics,"3D Technology, Photo Editing, Real Time","Beijing, Beijing, China, Asia",Series A - appMagics,https://www.crunchbase.com/funding_round/appmagics-series-a--7781ffab,3,"Bojiang Capital, Huagai Capital, PurpleSky Capital",Early Stage Venture,,Series A,5,,,,,,,,,,Yes,,http://www.appmagics.cn/,,Early Stage Venture,,"554,670"
2017-05-15,Aegis is a VR interactive movie content developer in China.,Aegis,https://www.crunchbase.com/organization/aegis-3b62,"Video Games, Virtual Reality","Beijing, Beijing, China, Asia",Angel Round - Aegis,https://www.crunchbase.com/funding_round/aegis-3b62-angel--5508de8f,3,"Creation Venture Partners, Eagles Fund, Jingbei Investment",Seed,,Angel,4,3000000,CNY,435129,,,,24000000,CNY,3599369,Yes,,http://www.aegis-vr.com/,,Early Stage Venture,,"554,924"
2017-04-19,Landi English is an online real-time language course provider.,Landi English,https://www.crunchbase.com/organization/landi-english,"E-Learning, EdTech, Education","Hangzhou, Zhejiang, China, Asia",Series B - Landi English,https://www.crunchbase.com/funding_round/landi-english-series-b--b46a1334,3,"Toutoushidao Capital, Whales Capital, Zero2IPO Ventures",Early Stage Venture,,Series B,5,,,,,,,80400000,USD,80400000,Yes,,https://teacher.landi.com/,,Late Stage Venture,,"555,180"
2017-04-05,WANHU HEALTH engages in providing solutions for the pharma and health industries.,WANHU HEALTH,https://www.crunchbase.com/organization/wanhu-health,"Health Care, Medical, Pharmaceutical","Beijing, Beijing, China, Asia",Venture Round - WANHU HEALTH,https://www.crunchbase.com/funding_round/wanhu-health-series-unknown--ca53b3a9,2,"Eight Roads Ventures, Keytone Ventures",,,Venture - Series Unknown,2,,,,,,,3000000,CNY,474839,Yes,,http://www.wanhuhealth.com,,,,"556,244"
2017-06-01,Yiauto is an automobile service platform.,YIAUTO,https://www.crunchbase.com/organization/yimaiche,Automotive,"Xiamen, Fujian, China, Asia",Pre Seed Round - YIAUTO,https://www.crunchbase.com/funding_round/yimaiche-pre-seed--85f732fd,1,Innoangel Fund,Seed,,Pre-Seed,5,,,,,,,100301924,USD,100301924,Yes,,http://www.yiautos.com,$50M to $100M,Late Stage Venture,,"556,262"
2017-06-01,Lando Bio develops biomedical materials and medical devices for the regeneration of dermal tissue.,Lando Bio,https://www.crunchbase.com/organization/lando-bio,"Beauty, Cosmetic Surgery, Manufacturing, Medical","Shenzhen, Guangdong, China, Asia",Series C - Lando Bio,https://www.crunchbase.com/funding_round/lando-bio-series-c--304628bb,1,Share Capital,Late Stage Venture,,Series C,7,,,,,,,,,,Yes,,http://www.landobiom.com,,,,"556,314"
2017-06-08,360 Finance is a digital consumer finance platform.,360 Finance,https://www.crunchbase.com/organization/360-finance,"Finance, Financial Services, FinTech","Shanghai, Shanghai, China, Asia",Series A - 360 Finance,https://www.crunchbase.com/funding_round/360-finance-series-a--e0a1b84a,2,"N5Capital, Recharge Capital",Early Stage Venture,,Series A,5,,,,,,,600000000,USD,600000000,Yes,,https://www.360shuke.com,$1B to $10B,IPO,,"556,663"
2017-05-31,Oneflow provides artificial intelligence solutions for deep learning.,Oneflow,https://www.crunchbase.com/organization/oneflow-8611,"Artificial Intelligence (AI), Cloud Computing, Cloud Security","Haidian, Beijing, China, Asia",Angel Round - Oneflow,https://www.crunchbase.com/funding_round/oneflow-8611-angel--ab8ab06f,2,"UnityVC, Xizang Tongzhi Xinxi",Seed,,Angel,3,3000000,CNY,440457,,,,33000000,CNY,4915641,Yes,,http://www.oneflow.org,,Early Stage Venture,,"556,708"
2017-03-28,OXi Technology is a bio-sensor research and development company.,OXi Technology,https://www.crunchbase.com/organization/oxi-technology,"Biotechnology, Hardware, Sensor","Shanghai, Shanghai, China, Asia",Series B - OXi Technology,https://www.crunchbase.com/funding_round/oxi-technology-series-b--bda4932a,2,"Synopsys, Yixin Touzi",Early Stage Venture,,Series B,4,20000000,CNY,2906892,,,,63000000,CNY,9387441,Yes,,http://www.oxitechnology.com/,,Late Stage Venture,,"558,617"
2017-05-01,Sports insurance company based in Shenzhen.,Sport Covers,https://www.crunchbase.com/organization/sport-covers,Sports,"Shenzhen, Guangdong, China, Asia",Seed Round - Sport Covers,https://www.crunchbase.com/funding_round/sport-covers-seed--f4c5be40,2,"Bright Venture Capital, GreatWall Fund",Seed,,Seed,2,,,,,,,,,,Yes,,http://www.sport-covers.com/,,Seed,,"558,627"
2017-05-17,GUANGLI is a high-tech enterprise that develops smart optic glasses.,GUANGLI,https://www.crunchbase.com/organization/guangli,"Augmented Reality, Eyewear, Retail","Hangzhou, Zhejiang, China, Asia",Series A - GUANGLI,https://www.crunchbase.com/funding_round/guangli-series-a--d145cbe1,2,"Linear Venture, Sirius Capital",Early Stage Venture,,Series A,2,10000000,USD,10000000,,,,13179903,USD,13179903,Yes,,http://www.lightin.com,,Early Stage Venture,,"558,065"
2017-06-07,Fugle Technology provides financial and taxes software solutions and services.,Fugle Technology,https://www.crunchbase.com/organization/fugle-technology,"Financial Services, Service Industry, Software","Hangzhou, Zhejiang, China, Asia",Series A - Fugle Technology,https://www.crunchbase.com/funding_round/fugle-technology-series-a--9374d837,2,"Cybernaut Venture Capital, Tianhong Asset Management",Early Stage Venture,,Series A,3,30000000,CNY,4413419,,,,53000000,CNY,7762533,Yes,,http://www.ifugle.com,,Early Stage Venture,,"558,130"
2017-04-25,Shanghai Jiangxin Information Technology synchronises the teaching of supplementary apps for schools.,Shanghai Jiangxin Information Technology,https://www.crunchbase.com/organization/goodfather,"E-Learning, Education, Publishing","Jingan, Shanghai, China, Asia",Angel Round - Shanghai Jiangxin Information Technology,https://www.crunchbase.com/funding_round/goodfather-angel--dcb69461,2,"Mayixiongbing Touzi, NewMargin Ventures",Seed,,Angel,2,3000000,CNY,435859,,,,13000000,CNY,2021650,Yes,,http://www.goodfather.com.cn/,,Early Stage Venture,,"557,243"
2017-04-05,X-ABT is a diagnostic enterprise that provides detection solutions for pathogenic microbes.,X-ABT,https://www.crunchbase.com/organization/x-abt,"Biotechnology, Health Care, Medical","Changping, Beijing, China, Asia",Post-IPO Equity - X-ABT,https://www.crunchbase.com/funding_round/x-abt-post-ipo-equity--3ffba997,2,"Ningbo Meishan Baoshui Gangqu Wancheng Dacheng Touzi Guanli Hehuo Qiye (Youxian Hehuo), Suzhou Gongye Yuanqu Wan Cheng Jiuzhou Touzi Zhongxin (Youxian Hehuo)",,,Post-IPO Equity,3,20000000,CNY,2900905,,,,70000000,CNY,9979950,Yes,,http://www.x-abt.com,$1M to $10M,Early Stage Venture,,"557,521"
2017-04-26,Nattitude is an online retailer of shampoo and skin care products.,Nattitude,https://www.crunchbase.com/organization/nattitude,"E-Commerce, E-Commerce Platforms","Guangzhou, Guangdong, China, Asia",Series A - Nattitude,https://www.crunchbase.com/funding_round/nattitude-series-a--8c9f195e,2,"Frees Fund, Matrix Partners China",Early Stage Venture,,Series A,4,,,,,,,10000000,CNY,1616682,Yes,,http://www.izhiguan.com/,,Early Stage Venture,,"559,001"
2017-03-31,PANEX is a cargo company that specializes in the express delivery of personal items.,PANEX,https://www.crunchbase.com/organization/panex-4dbc,"Courier Service, Logistics, Supply Chain Management","Hangzhou, Zhejiang, China, Asia",Series A - PANEX,https://www.crunchbase.com/funding_round/panex-4dbc-series-a--75137775,2,"Jiuye Supply Chain, Yuansong Venture Capital",Early Stage Venture,,Series A,3,10000000,CNY,1451442,,,,33000000,CNY,4822705,Yes,,http://www.epanex.com/,,Early Stage Venture,,"559,595"
2017-04-10,Creams is a SaaS building asset management platform.,Creams,https://www.crunchbase.com/organization/creams,"Real Estate, SaaS","Hangzhou, Zhejiang, China, Asia",Series A - Creams,https://www.crunchbase.com/funding_round/creams-series-a--277dc3d4,2,"QF Capital, Silicon Valley Bank",Early Stage Venture,,Series A,5,,,,,,,20000000,CNY,3062288,Yes,,https://www.creams.io/,Less than $1M,Late Stage Venture,,"559,892"
2017-04-13,AIBIDA provides flower products based on the internet of things.,AIBIDA,https://www.crunchbase.com/organization/aibida,"Flowers, Internet of Things","Chenggong, Yunnan, China, Asia",Angel Round - AIBIDA,https://www.crunchbase.com/funding_round/aibida-angel--145ef14f,2,"Shunwei Capital, Xiaomi",Seed,,Angel,4,4000000,CNY,580774,,,,144000000,CNY,21268221,Yes,,http://www.aibida.cn/,,Early Stage Venture,,"560,060"
2017-03-30,Samhoo is a developer and manufacturer of PMR radios.,Samhoo,https://www.crunchbase.com/organization/samhoo,"Manufacturing, Mobile, Wireless","Shenzhen, Guangdong, China, Asia",Post-IPO Equity - Samhoo,https://www.crunchbase.com/funding_round/samhoo-post-ipo-equity--e09582ed,1,Synergetic Innovation Fund Management,,,Post-IPO Equity,5,10800000,CNY,1567751,,,,76520000,CNY,12009270,Yes,,http://www.samhoo-pmr.com/,$10M to $50M,IPO,,"560,080"
2017-05-24,Skyverse focuses on the R&D and production of industrial intelligent testing equipment.,SKYVERSE,https://www.crunchbase.com/organization/skyverse,"Industrial, Industrial Manufacturing, Manufacturing","Longhua, Guangdong, China, Asia",Series A - SKYVERSE,https://www.crunchbase.com/funding_round/skyverse-series-a--ef6e3c49,2,"CASH Capital, Youjinsuo",Early Stage Venture,,Series A,3,10000000,CNY,1451259,,,,33000000,CNY,4940293,Yes,,http://www.nanolighting-lab.com,,Early Stage Venture,,"561,928"
2017-06-05,MLINK is a wireless communication chip development company.,MLINK,https://www.crunchbase.com/organization/mlink-b922,"Communication Hardware, Hardware, Wireless","Haidian, Beijing, China, Asia",Series C - MLINK,https://www.crunchbase.com/funding_round/mlink-b922-series-c--7d6a533d,2,"Mali Chuangtou, TusStar",Late Stage Venture,,Series C,5,30000000,CNY,4409481,,,,78000000,CNY,12001076,Yes,,http://www.mlink-tech.com/,,Late Stage Venture,,"562,039"
2017-05-10,Babel Technology is an information technology company that focuses on technologies of speech-language and artificial intelligence.,Babel Technology,https://www.crunchbase.com/organization/babel-technology,"Artificial Intelligence (AI), Information Technology, Software, Speech Recognition","Haidian, Beijing, China, Asia",Angel Round - Babel Technology,https://www.crunchbase.com/funding_round/babel-technology-angel--63ae037b,2,"DFGS, Guoshi Zichan",Seed,,Angel,2,20000000,CNY,2896934,,,,50000000,CNY,7451083,Yes,,https://www.aibabel.com/,Less than $1M,Early Stage Venture,,"563,663"
