Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2024-08-07,Sincetrue is an enterprise specializing in hydrogen energy technology.,Sincetrue,https://www.crunchbase.com/organization/sincetrue,"Energy, Hydroelectric, Water","Suzhou, Jiangsu, China, Asia",Series A - Sincetrue,https://www.crunchbase.com/funding_round/sincetrue-series-a--79b784f7,1,DT Capital Partners,Early Stage Venture,DT Capital Partners,Series A,1,,,,,,,,,,Yes,,http://www.sincetrue.com,,Early Stage Venture,,"24,305",
2024-08-07,Chenzhang Bio is a biotechnology developer specializing in stem cell storage and treatment technology.,Chenzhang Biotechnology,https://www.crunchbase.com/organization/chenzhang-biotechnology,"Biopharma, Biotechnology, Life Science","Chongqing, Heilongjiang, China, Asia",Seed Round - Chenzhang Biotechnology,https://www.crunchbase.com/funding_round/chenzhang-biotechnology-seed--d5a7952c,1,Qiming Venture Partners,Seed,Qiming Venture Partners,Seed,1,20000000,CNY,2785011,,,,20000000,CNY,2785011,Yes,,,,Seed,,"24,297",
2024-07-16,Lianghang Metal Materials is a metal component manufacturer that focuses on titanium alloy component forming and processing services.,Lianghang Metal Materials,https://www.crunchbase.com/organization/lianghang-metal-materials,"Advanced Materials, Industrial Manufacturing, Manufacturing","Yubei, Chongqing, China, Asia",Series A - Lianghang Metal Materials,https://www.crunchbase.com/funding_round/lianghang-metal-materials-series-a--e4ab4e2f,1,Shenzhen Capital Group,Early Stage Venture,Shenzhen Capital Group,Series A,1,150000000,CNY,21011935,,,,150000000,CNY,21011935,Yes,,,,Early Stage Venture,,"24,321",
2024-09-04,Feimu Biotechnology is a technology-based company that focuses on public health and sustainable development technologies.,Feimu Biotechnology,https://www.crunchbase.com/organization/feimu-biotechnology,"Biotechnology, Construction, Sustainability","Jiangyin, Jiangsu, China, Asia",Series A - Feimu Biotechnology,https://www.crunchbase.com/funding_round/feimu-biotechnology-series-a--e38e543c,1,New Supply and Marketing Fund,Early Stage Venture,New Supply and Marketing Fund,Series A,1,,,,,,,,,,Yes,,http://www.jsfmhb.com,,Early Stage Venture,,"24,382",
2024-08-20,"Bird Bureau is a one-stop pet business that provides comprehensive pet experience, retail, and services.",Bird Bureau,https://www.crunchbase.com/organization/bird-bureau,"Pet, Retail, Service Industry","Nanjing, Jiangsu, China, Asia",Seed Round - Bird Bureau,https://www.crunchbase.com/funding_round/bird-bureau-seed--d105c5fb,2,"Chongpangpang, Suzhou BBK Investment Development",Seed,,Seed,1,,,,,,,,,,Yes,,,,Seed,,"24,423",
2024-07-30,Hengdao Technology focuses on precision hot runner technology research and production for injection molds.,Hengdao Technology,https://www.crunchbase.com/organization/hengdao-technology,"Manufacturing, Product Research","Shaoxing, Zhejiang, China, Asia",Series B - Hengdao Technology,https://www.crunchbase.com/funding_round/hengdao-technology-series-b--1cf7b695,1,Vision Plus Capital,Early Stage Venture,Vision Plus Capital,Series B,1,50000000,CNY,6894935,,,,50000000,CNY,6894935,Yes,,http://www.hdrld.com,,Early Stage Venture,,"24,520",
2024-08-29,"Haixi Biotechnology is engaged in the R&D of medical testing reagents, they are also providers of research reagents and services.",Haixi Biotechnology,https://www.crunchbase.com/organization/haixi-biotechnology,"Biotechnology, Life Science, Medical, Medical Device, Professional Services","Wuhan, Hubei, China, Asia",Series A - Haixi Biotechnology,https://www.crunchbase.com/funding_round/haixi-biotechnology-series-a--fe7cc834,1,Rivercity Investment,Early Stage Venture,,Series A,2,10000000,CNY,1409145,,,,20650000,CNY,3079183,Yes,,http://www.healthybiotech.com.cn,,Early Stage Venture,1,"24,513",
2024-08-09,"A health clinic based in Shinghai,China. ",SinoUnited Health Clinic,https://www.crunchbase.com/organization/sinounited-health-clinic,"Clinical Trials, Health Care","Shanghai, Shanghai, China, Asia",Series D - SinoUnited Health Clinic,https://www.crunchbase.com/funding_round/sinounited-health-clinic-series-d--83f1f31d,1,Qiming Venture Partners,Late Stage Venture,,Series D,6,110000000,CNY,15348766,,,,72774883,USD,72774883,Yes,,https://www.sinounitedhealth.com.cn/,$1M to $10M,Late Stage Venture,1,"24,746",
2024-09-30,BOIIR purpose is to integrate proprietary optical technologies and artificial intelligence algorithms to find surface flaws.,BOIIR,https://www.crunchbase.com/organization/boiir,"Artificial Intelligence (AI), Manufacturing","Shenzhen, Guangdong, China, Asia",Series A - BOIIR,https://www.crunchbase.com/funding_round/boiir-series-a--ee6474f3,3,"China Development Financial Holding Corporation, China Minsheng Bank, Haolan Xingyuan",Early Stage Venture,China Development Financial Holding Corporation,Series A,2,10000000,CNY,1424887,,,,10000000,CNY,1424887,Yes,,http://www.bohrcn.com,,Early Stage Venture,1,"24,767",
2024-09-02,"Hengchuang Precision is a connector hose supplier and sells a variety of items, including fluid connection hose assemblies.",Hengchuang Precision,https://www.crunchbase.com/organization/hengchuang-precision,"Machinery Manufacturing, Manufacturing, Supply Chain Management","Zhengzhou, Henan, China, Asia",Series B - Hengchuang Precision,https://www.crunchbase.com/funding_round/hengchuang-precision-series-b--96656426,1,Western Capital,Early Stage Venture,Western Capital,Series B,2,,,,,,,,,,Yes,,http://www.hnhcgroup.com,,Early Stage Venture,,"24,780",
2024-08-08,Honsun aims to create a zero-carbon by building a photovoltaic industry chain.,Honsun,https://www.crunchbase.com/organization/honsun-347c,"Battery, Power Grid","Yünnan, Yunnan, China, Asia",Corporate Round - Honsun,https://www.crunchbase.com/funding_round/honsun-347c-corporate-round--9b3a6677,1,Chint New Energy,,Chint New Energy,Corporate Round,1,75000000,CNY,10453544,1000000000,CNY,139380593,75000000,CNY,10453544,Yes,,https://www.honsunsolar.com,,,,"24,788",
2024-07-24,Maiju Microelectronics manufactures core chips for lithium batteries and solutions to management system applications.,Maiju Microelectronics,https://www.crunchbase.com/organization/maiju-microelectronics,"Battery, Manufacturing, Semiconductor","Zhuhai, Guangdong, China, Asia",Series A - Maiju Microelectronics,https://www.crunchbase.com/funding_round/maiju-microelectronics-series-a--d8684906,2,"QF Capital, Sunwoda Electric Vehicle Battery",Early Stage Venture,QF Capital,Series A,1,,,,,,,,,,Yes,,https://www.amagictech.com,,Early Stage Venture,,"24,864",
2024-07-13,Huamei Haolian specializes in providing telemedicine and medical tourism services.,Huamei Haolian,https://www.crunchbase.com/organization/huamei-haolian,"Health Care, Information Technology, mHealth, Telecommunications","Beijing, Beijing, China, Asia",Series C - Huamei Haolian,https://www.crunchbase.com/funding_round/huamei-haolian-series-c--d9c52b17,3,"Ameba Capital, Fengqiao Capital, Ventech China",Late Stage Venture,Ameba Capital,Series C,4,100000000,CNY,13792342,,,,100000000,CNY,13792342,Yes,,https://www.huameihaolian.com/,,Late Stage Venture,2,"24,886",
2024-08-21,"Kzone offers high-end wet process equipment and technology for flat panel display, photovoltaics, and semiconductors.",Kzone,https://www.crunchbase.com/organization/kzone-d614,"Manufacturing, Semiconductor","Suzhou, Jiangsu, China, Asia",Series B - Kzone,https://www.crunchbase.com/funding_round/kzone-d614-series-b--f7b90517,1,MultiGo Capital,Early Stage Venture,MultiGo Capital,Series B,1,,,,,,,,,,Yes,,https://www.kzonetech.com,,Early Stage Venture,,"24,874",
2024-07-09,Meishangjie Biotechnology is a biotech firm that specializes in the genetic engineering synthetic biotechnology for skin care products.,Meishangjie Biotechnology,https://www.crunchbase.com/organization/meishangjie-biotechnology,"Beauty, Biotechnology, Medical","Wuxi Shi, Jiangsu, China, Asia",Series A - Meishangjie Biotechnology,https://www.crunchbase.com/funding_round/meishangjie-biotechnology-series-a--bb611e4a,3,"Jinxin Capital, Shanghai Jiusong Shanhe Equity Investment Fund Management, Zhangchuangtou Group",Early Stage Venture,Shanghai Jiusong Shanhe Equity Investment Fund Management,Series A,1,,,,,,,,,,Yes,,,,Early Stage Venture,1,"24,914",
2024-06-12,CATUG is focused on the development and application of new biomedical technologies.,CATUG Biotechnology,https://www.crunchbase.com/organization/catug-biotechnology,"Biotechnology, Clinical Trials, Genetics, Life Science","Suzhou, Jiangsu, China, Asia",Venture Round - CATUG Biotechnology,https://www.crunchbase.com/funding_round/catug-biotechnology-series-unknown--acd9b6dd,4,"EFung Capital, Oriza Holdings, Suzhou Industrial Park Science and Technology Fund, Zhiyi Investment",,"EFung Capital, Zhiyi Investment",Venture - Series Unknown,2,100000000,CNY,13814063,,,,100000000,CNY,13814063,Yes,,http://www.catugbio.com,,,2,"24,942",
2024-09-08,"Shengyang Huachuang is a perovskite company that specializes in photovoltaic chemical materials, R&D and production.",Shengyang Huachuang,https://www.crunchbase.com/organization/shengyang-huachuang,"Advanced Materials, Chemical, Manufacturing, Solar","Shenzhen, Guangdong, China, Asia",Seed Round - Shengyang Huachuang,https://www.crunchbase.com/funding_round/shengyang-huachuang-seed--8f3c057f,2,"ECC Capital, Zhuhai Gree Financial Investment Management",Seed,,Seed,1,,,,,,,,,,Yes,,,,Seed,,"24,953",
2024-07-29,Lilai Technology is a medical device company that specializes in the production and development of innovative medical beauty equipments.,Lilai Technology,https://www.crunchbase.com/organization/lilai-technology,"Beauty, Manufacturing, Medical Device","Beijing, Beijing, China, Asia",Corporate Round - Lilai Technology,https://www.crunchbase.com/funding_round/lilai-technology-corporate-round--37e67634,1,Wuzhong Aesthetics,,Wuzhong Aesthetics,Corporate Round,1,,,,,,,,,,Yes,,,,,,"24,985",
2024-08-08,"ZM vision technology offers intelligent vision technology for traditional industries, including airborne, vehicle, and financial equipment.",ZM vision technology,https://www.crunchbase.com/organization/zm-vision-technology,"Artificial Intelligence (AI), Machinery Manufacturing, Manufacturing","Wuhan, Hubei, China, Asia",Corporate Round - ZM vision technology,https://www.crunchbase.com/funding_round/zm-vision-technology-corporate-round--533af705,1,KOTEI,,KOTEI,Corporate Round,1,,,,,,,,,,Yes,,http://www.zmvision.cn,,,,"25,016",
2024-06-06,"Thorough Future helps in integrating cutting-edge technology into medical care, delivering more accurate and efficient diagnostic services.",Thorough Future,https://www.crunchbase.com/organization/thorough-images,"Health Diagnostics, Medical, Service Industry","Beijing, Beijing, China, Asia",Series A - Thorough Future,https://www.crunchbase.com/funding_round/thorough-images-series-a--1c46ebfc,5,"BIOCHING CAPITAL, Korea Investment Partners, Qiming Venture Partners, RY Investment, Zhongke Angel Investment Fund",Early Stage Venture,BIOCHING CAPITAL,Series A,4,100000000,CNY,13903565,,,,200000000,CNY,27720300,Yes,,http://www.thorough.ai/,,Early Stage Venture,6,"25,057",
2024-07-25,"Yuanfu Logistics provides warehousing management, transportation, supply chain finance, and logistics consulting services.",Yuanfu Logistics,https://www.crunchbase.com/organization/yuanfu-logistics,Logistics,"Shanghai, Shanghai, China, Asia",Corporate Round - Yuanfu Logistics,https://www.crunchbase.com/funding_round/yuanfu-logistics-corporate-round--43754118,2,"Construction & Climb, Xiamen Goldenhome",,Construction & Climb,Corporate Round,3,35000000,CNY,4840338,685164609,CNY,94755094,35050338,USD,35050338,Yes,,http://yuanfusc.com/index.html,,,,"25,062",
2024-07-03,Sinchoo medical specializes in clinical medicine and public health.,Sinchoo medical,https://www.crunchbase.com/organization/sinchoo-medical,"Clinical Trials, Health Care, Hospital","Guangzhou, Guangdong, China, Asia",Seed Round - Sinchoo medical,https://www.crunchbase.com/funding_round/sinchoo-medical-seed--7169c9f7,1,Guangzhou Financial Holding Fund Management,Seed,Guangzhou Financial Holding Fund Management,Seed,1,,,,,,,,,,Yes,,http://www.xinzhuyiliao.com/,,Seed,1,"25,121",
2024-07-04,"Guyan New Materials specializes in the research, development, production, and sales of all-solid-state sulfide electrolyte materials",Guyan New Materials,https://www.crunchbase.com/organization/guyan-new-materials,"Battery, Business Development","Shenzhen, Guangdong, China, Asia",Seed Round - Guyan New Materials,https://www.crunchbase.com/funding_round/guyan-new-materials-seed--b44f8167,1,Renhe Capital,Seed,Renhe Capital,Seed,1,,,,,,,,,,Yes,,,,Seed,,"25,176",
2024-07-04,Dadao Zhichuang is a security robot company specializing in patrol and commercial service robots.,Dadao Zhichuang Technology,https://www.crunchbase.com/organization/dadao-zhichuang-technology,"Robotic Process Automation (RPA), Robotics, Security","Shenzhen, Guangdong, China, Asia",Venture Round - Dadao Zhichuang Technology,https://www.crunchbase.com/funding_round/dadao-zhichuang-technology-series-unknown--0ee59e49,1,Zhongguancun Science-Tech Leasing,,Zhongguancun Science-Tech Leasing,Venture - Series Unknown,1,5000000,CNY,688061,,,,5000000,CNY,688061,Yes,,https://weixiansheng.robot-china.com,,,,"25,197",
2024-06-24,Zero One Auto is a new energy-efficient heavy-duty truck developer company.,Zero One Auto,https://www.crunchbase.com/organization/zero-one-car,"Autonomous Vehicles, Electric Vehicle, Manufacturing","Taicang, Jiangsu, China, Asia",Series A - Zero One Auto,https://www.crunchbase.com/funding_round/zero-one-car-series-a--e72a9ffb,4,"Estar Capital, Momenta, Skyview Fund, Suzhou International Development Venture Capital",Early Stage Venture,"Momenta, Suzhou International Development Venture Capital",Series A,2,100000000,CNY,13776572,,,,240000000,CNY,32959647,Yes,,https://zerontruck.com ,,Early Stage Venture,,"25,224",
2024-07-08,Shanghai Sulfur Yuan is a manufacturer of innovative energy materials and efficient batteries.,Shanghai Sulfur Yuan,https://www.crunchbase.com/organization/shanghai-sulfur-yuan,"Advanced Materials, Battery, Energy","Minhang, Shanghai, China, Asia",Seed Round - Shanghai Sulfur Yuan,https://www.crunchbase.com/funding_round/shanghai-sulfur-yuan-seed--09e20320,2,"CAS Star, Gezhi Asset Management",Seed,CAS Star,Seed,1,,,,,,,,,,Yes,,,,Seed,2,"25,261",
2024-07-22,"Polycent, a company with expertise in power technology, industrial control, data intelligence, and FPGA, develops digital power solutions.",Polycent,https://www.crunchbase.com/organization/polycent,"Electronics, Manufacturing","Huangpu, Shanghai, China, Asia",Seed Round - Polycent,https://www.crunchbase.com/funding_round/polycent-seed--f35cf187,1,Frees Fund,Seed,Frees Fund,Seed,1,,,,,,,,,,Yes,,https://www.huadong-china.com,,Seed,1,"25,278",
2024-10-31,"Color Tech is a company specialized in the research and development, manufacturing, and sales of semi-solid battery electrolytes.",Color Tech,https://www.crunchbase.com/organization/color-tech,"Battery, Manufacturing","Hefei, Anhui, China, Asia",Seed Round - Color Tech,https://www.crunchbase.com/funding_round/color-tech-seed--746b7c55,1,Cowin Capital,Seed,Cowin Capital,Seed,1,,,,,,,,,,Yes,,,,Seed,,"25,407",
2024-07-29,"New Vision Electronics engages in windshield HUD and intelligent vehicle equipment R & D, production and sales.",New Vision Electronics,https://www.crunchbase.com/organization/new-vision-electronics,"Automotive, Electronics, Manufacturing","Yizheng, Jiangsu, China, Asia",Venture Round - New Vision Electronics,https://www.crunchbase.com/funding_round/new-vision-electronics-series-unknown--0fd5f617,2,"Bridge Capital China, CVC Zhongqing Capital",,CVC Zhongqing Capital,Venture - Series Unknown,4,,,,,,,55767850,USD,55767850,Yes,,http://www.zjautomotive.com/,,,,"25,431",
2024-07-11,"Ligu Renewable Energy is a renewable energy company that provides organic liquid hydrogen storage, transportation and renewable solutions.",Ligu Renewable Energy,https://www.crunchbase.com/organization/ligu-renewable-energy,"Energy Storage, Hydroelectric, Renewable Energy","Hefei, Anhui, China, Asia",Seed Round - Ligu Renewable Energy,https://www.crunchbase.com/funding_round/ligu-renewable-energy-seed--7ba46bdb,2,"K2VC, Ying Capital",Seed,Ying Capital,Seed,1,,,,,,,,,,Yes,,,,Seed,,"25,442",
2024-08-02,The Prospective Innovation Institute is a technological achievement transformation service provider,Prospective Innovation Institute,https://www.crunchbase.com/organization/prospective-innovation-institute,"Information Services, Service Industry","Minhang, Shanghai, China, Asia",Venture Round - Prospective Innovation Institute,https://www.crunchbase.com/funding_round/prospective-innovation-institute-series-unknown--15c187ab,1,Shanghai STVC Group,,Shanghai STVC Group,Venture - Series Unknown,1,5000000,CNY,698402,,,,5000000,CNY,698402,Yes,,,,,,"25,434",
2024-11-05,Haoli Technology is a developer of microfluidic production chips.,Haoli Technology,https://www.crunchbase.com/organization/haoli-technology,"Electronics, Manufacturing, Semiconductor","Hangzhou, Zhejiang, China, Asia",Seed Round - Haoli Technology,https://www.crunchbase.com/funding_round/haoli-technology-seed--c334ad7c,2,"Deshi Capital, GSR United Capital",Seed,Deshi Capital,Seed,2,,,,,,,,,,Yes,,http://haolitech.com/,,Seed,2,"25,529",
2024-06-04,Rainbow Star provides agricultural products and food for children in China.,Rainbow Star,https://www.crunchbase.com/organization/rainbow-star,"Agriculture, AgTech, Farming","Xian Shi, Shaanxi, China, Asia",Series B - Rainbow Star,https://www.crunchbase.com/funding_round/rainbow-star-series-b--cf08a023,1,Initiate capital,Early Stage Venture,Initiate capital,Series B,2,,,,,,,,,,Yes,,https://caihongxingqiu.com/,$10M to $50M,Early Stage Venture,,"25,557",
2024-09-25,Falcon Technology builds consumer-grade AR ecosystem and provides users with high-quality AR products and services.,Falcon Technology,https://www.crunchbase.com/organization/falcon-technology,"Augmented Reality, Online Portals, Virtual Reality","Shenzhen, Guangdong, China, Asia",Series B - Falcon Technology,https://www.crunchbase.com/funding_round/falcon-technology-series-b--f58a291d,3,"Jiaxing Nanhu Keying, Wuxi Huikai Zhenghe, Wuxi Huishan Science and Technology Innovation Industry Group",Early Stage Venture,,Series B,5,,,,,,,200000000,CNY,28318264,Yes,,https://www.rayneo.cn,,Early Stage Venture,3,"25,625",
2024-07-17,Bangke Intelligent is an intelligent solutions company that specializes in the development of large language model products and solutions.,Bangke Intelligent,https://www.crunchbase.com/organization/bangke-intelligent,"Artificial Intelligence (AI), Business Intelligence, Developer Tools","Beijing, Beijing, China, Asia",Corporate Round - Bangke Intelligent,https://www.crunchbase.com/funding_round/bangke-intelligent-corporate-round--a4165d9a,1,Tansun,,Tansun,Corporate Round,1,120000000,CNY,16528015,1380000000,CNY,190072172,120000000,CNY,16528015,Yes,,,,,,"25,633",
2024-08-12,"MoreVFX provides visual effects for film, TV series, and animation production.",MoreVFX,https://www.crunchbase.com/organization/morevfx,"Animation, Film Production, TV Production","Beijing, Beijing, China, Asia",Corporate Round - MoreVFX,https://www.crunchbase.com/funding_round/morevfx-corporate-round--10a7355a,1,Dengfeng International,,Dengfeng International,Corporate Round,2,,,,,,,10000000,CNY,1539338,Yes,,http://www.morevfx.com/,,,,"25,640",
2024-07-23,Kangfude Pharmaceutical is a pharmaceutical company that specializes in the development and manufacturing of cytotoxic anti-tumor APIs.,Kangfude Pharmaceutical,https://www.crunchbase.com/organization/kangfude-pharmaceutical,"Biopharma, Medical, Pharmaceutical","Banan, Chongqing, China, Asia",Series A - Kangfude Pharmaceutical,https://www.crunchbase.com/funding_round/kangfude-pharmaceutical-series-a--5345a260,1,Shanghai Desano Pharmaceuticals Investment,Early Stage Venture,Shanghai Desano Pharmaceuticals Investment,Series A,1,120000000,CNY,16494165,,,,120000000,CNY,16494165,Yes,,,,Early Stage Venture,,"25,669",
2024-07-24,Metrono is a manufacturer of cable and optical cable that provides high-performance rail transit special cables solutions.,Metrono,https://www.crunchbase.com/organization/metrono,"Freight Service, Manufacturing, Railroad","Maanshan, Anhui, China, Asia",Venture Round - Metrono,https://www.crunchbase.com/funding_round/metrono-series-unknown--fa3a15f8,1,Co-Stone Venture Capital,,Co-Stone Venture Capital,Venture - Series Unknown,1,20000000,CNY,2753986,,,,20000000,CNY,2753986,Yes,,http://mbcavi.cn,,,,"25,680",
2024-06-22,Alpha Biophama is a clinical stage biopharmaceutical company.,Alpha Biopharma,https://www.crunchbase.com/organization/alpha-biopharm,"Biopharma, Health Care, Therapeutics","Huangpu, Shanghai, China, Asia",Series B - Alpha Biopharma,https://www.crunchbase.com/funding_round/alpha-biopharm-series-b--4fe57be6,1,Qiming Venture Partners,Early Stage Venture,,Series B,4,23880000,USD,23880000,,,,93880000,USD,93880000,Yes,,https://www.alphabiopharma.com,$10M to $50M,Early Stage Venture,1,"25,721",
2024-08-09,Xiaoyi is a research and development manufacturer of smart pet products.,Xiaoyi,https://www.crunchbase.com/organization/xiaoyi-04d4,"Clinical Trials, Lifestyle, Manufacturing, Pet","Jiangdu, Zhejiang, China, Asia",Series B - Xiaoyi,https://www.crunchbase.com/funding_round/xiaoyi-04d4-series-b--7154dc53,1,Jinding Capital,Early Stage Venture,Jinding Capital,Series B,2,100000000,CNY,13953423,,,,100000000,CNY,13953423,Yes,,http://www.elspet.cn/,,Early Stage Venture,,"25,729",
2024-07-13,"Shala Shike is a supply chain technology company that focuses on catering, dining, cold chain distribution, and unmanned machine sales.",Shala Shike,https://www.crunchbase.com/organization/shala-shike,"Catering, Food and Beverage, Supply Chain Management","Daojiao, Guangdong, China, Asia",Series A - Shala Shike,https://www.crunchbase.com/funding_round/shala-shike-series-a--df5e0936,1,Plum Ventures,Early Stage Venture,Plum Ventures,Series A,2,50000000,CNY,6896171,,,,150000000,CNY,20895107,Yes,,https://www.shalashike.com,,Early Stage Venture,1,"25,738",
2024-09-30,Tachem is a research and development manufacturer of protected amino acid series products.,Tachem,https://www.crunchbase.com/organization/tachem,"Biotechnology, Health Care, Medical","Zigong, Sichuan, China, Asia",Series B - Tachem,https://www.crunchbase.com/funding_round/tachem-series-b--2bfe11a1,1,Qiming Venture Partners,Early Stage Venture,,Series B,3,65000000,CNY,9261766,,,,565000000,CNY,79052467,Yes,,https://www.cdthchem.com/,,Early Stage Venture,1,"25,745",
2024-06-25,Aichang New Energy is a developer of third-generation micro-string inverter technology.,Aichang New Energy,https://www.crunchbase.com/organization/aichang-new-energy,"Energy, Energy Storage, Manufacturing","Suzhou, Jiangsu, China, Asia",Seed Round - Aichang New Energy,https://www.crunchbase.com/funding_round/aichang-new-energy-seed--15a516ec,1,Edge Ventures,Seed,Edge Ventures,Seed,2,,,,,,,,,,Yes,,http://www.advansol-power.com,,Seed,,"25,794",
2024-08-10,Zhideyuanjian is a medical group company specializing in precision ophthalmology diagnosis and treatment.,Zhideyuanjian,https://www.crunchbase.com/organization/zhideyuanjian,"Health Care, Health Diagnostics, Medical","Wuxi Shi, Jiangsu, China, Asia",Series A - Zhideyuanjian,https://www.crunchbase.com/funding_round/zhideyuanjian-series-a--fe811f52,3,"Beijing Medical and Health Industry Investment Fund, Shunchuang Industrial Investment Management Fund, Shunxi Fund",Early Stage Venture,Beijing Medical and Health Industry Investment Fund,Series A,1,100000000,CNY,13953423,,,,100000000,CNY,13953423,Yes,,https://www.bio-zdmc.com,,Early Stage Venture,,"25,796",
2024-07-15,Fanmi Tech is an auto financial services platform that provides car owners and companies with auto finance and loan solutions.,Fanmi Tech,https://www.crunchbase.com/organization/fanmi-tech,"Credit, Finance, Financial Services, FinTech","Hefei, Anhui, China, Asia",Seed Round - Fanmi Tech,https://www.crunchbase.com/funding_round/fanmi-tech-seed--a41c6ae2,1,Dongyang Zhongrui Industrial,Seed,Dongyang Zhongrui Industrial,Seed,1,100000000,CNY,13774294,,,,100000000,CNY,13774294,Yes,,,,Seed,,"25,894",
2024-08-01,"Feiduwei specializes on the research and development of mixed digital and analog circuits, including signal chain and power-related chips.",Feiduwei,https://www.crunchbase.com/organization/feiduwei,"Automotive, Electronics","Guangdong, Jilin, China, Asia",Angel Round - Feiduwei,https://www.crunchbase.com/funding_round/feiduwei-angel--e9a1fa36,3,"Beyond Capital, Cowin Capital, Delta Capital",Seed,,Angel,1,,,,,,,,,,Yes,,,,Seed,,"25,884",
2024-07-20,Ruijiming Biological is a biotech company that specializes in the development and production of regenerative medicine raw materials.,Ruijiming Biological,https://www.crunchbase.com/organization/ruijiming-biological,"Biopharma, Biotechnology, Medical","Shandong, Fujian, China, Asia",Series A - Ruijiming Biological,https://www.crunchbase.com/funding_round/ruijiming-biological-series-a--f468968e,2,"Huiyu Private Equity Fund Management, S'Young",Early Stage Venture,Huiyu Private Equity Fund Management,Series A,1,,,,,,,,,,Yes,,http://www.mgpdrn.cn,,Early Stage Venture,,"25,984",
2024-07-25,Qingjianting Technology is a company that specializes in the development of overall solutions for advanced thin film deposition technology.,Qingjianting Technology,https://www.crunchbase.com/organization/qingjianting-technology,"Advanced Materials, Electronics, Manufacturing","Shanghai, Shanghai, China, Asia",Seed Round - Qingjianting Technology,https://www.crunchbase.com/funding_round/qingjianting-technology-seed--a437bb85,1,Endeavor Fund,Seed,Endeavor Fund,Seed,1,,,,,,,,,,Yes,,,,Seed,,"25,986",
2024-08-13,Jing Yue Rong is a restaurant brands operating company.,Jing Yue Rong,https://www.crunchbase.com/organization/jing-yue-rong,"Customer Service, Food and Beverage, Restaurants","Xuhui, Shanghai, China, Asia",Series A - Jing Yue Rong,https://www.crunchbase.com/funding_round/jing-yue-rong-series-a--e322b1a7,1,Charisma Partners,Early Stage Venture,,Series A,3,2810000,USD,2810000,,,,6220993,USD,6220993,Yes,,http://www.jyrong.com/,,Early Stage Venture,,"25,979",
2024-06-06,"Chengdu Pukang Biotechnology Co., Ltd develops and supplies PEG derivatives, polypeptide drug side chains, and intermediates.",Chengdu Pukang Biotechnology Co.,https://www.crunchbase.com/organization/chengdu-pukang-biotechnology-co,"Biotechnology, Chemical, Pharmaceutical","Chengdu, Sichuan, China, Asia",Series B - Chengdu Pukang Biotechnology Co.,https://www.crunchbase.com/funding_round/chengdu-pukang-biotechnology-co-series-b--3b047696,5,"Grand Yangtze Capital, Hillhouse Ventures, Huimei Capital, IDG Capital, Mirae Asset Venture Investment",Early Stage Venture,"IDG Capital, Mirae Asset Venture Investment",Series B,1,,,,,,,,,,Yes,,https://www.pu-kang.com,Less than $1M,Early Stage Venture,,"26,104",
2024-08-15,Dilberg is a heavy industrial intelligent robot enterprise with algorithms for analyzing point cloud data and designing robot trajectories.,Dilberg,https://www.crunchbase.com/organization/dilberg,"Information Technology, Robotics, Software","Shenzhen, Guangdong, China, Asia",Seed Round - Dilberg,https://www.crunchbase.com/funding_round/dilberg-seed--f63bf9de,2,"Hua Capital, TopoScend Capital",Seed,Hua Capital,Seed,2,,,,,,,,,,Yes,,https://www.darerobot.com,,Seed,2,"26,136",
2024-07-15,Qingyan Haolong New Energy offers PTC heating film products.,Qingyan Haolong New Energy,https://www.crunchbase.com/organization/qingyan-haolong-new-energy,"Battery, Energy, Manufacturing","Shenzhen, Guangdong, China, Asia",Series A - Qingyan Haolong New Energy,https://www.crunchbase.com/funding_round/qingyan-haolong-new-energy-series-a--6687f21f,1,Co-Stone Venture Capital,Early Stage Venture,Co-Stone Venture Capital,Series A,1,,,,,,,,,,Yes,,http://www.qingyanhaolong.com,,Early Stage Venture,,"26,144",
2024-08-02,Runbo Technology specializes in providing industrial product testing services.,Runbo Technology,https://www.crunchbase.com/organization/runbo-technology,"Infrastructure, Manufacturing","Chengdu, Sichuan, China, Asia",Venture Round - Runbo Technology,https://www.crunchbase.com/funding_round/runbo-technology-series-unknown--d15e1320,1,Western Capital,,Western Capital,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.cdrbkj.com,,,,"26,151",
