Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2024-01-01,Acenew Technology is a manufacturer of portable mobile energy storage products.,Acenew Technology,https://www.crunchbase.com/organization/acenew-technology,"Energy Storage, Online Portals, Software","Shenzhen, Guangdong, China, Asia",Venture Round - Acenew Technology,https://www.crunchbase.com/funding_round/acenew-technology-series-unknown--a4f513c7,1,Galaxy Capital,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://www.acenew.com/,,,,"87,854",
2024-01-01,MIngjian Cloud is a network based data collaborative and intelligence assistance company for construction projects.,MIngjian Cloud,https://www.crunchbase.com/organization/mingjian-cloud,"Cloud Computing, Cloud Data Services, Cloud Infrastructure","Shenzhen, Guangdong, China, Asia",Venture Round - MIngjian Cloud,https://www.crunchbase.com/funding_round/mingjian-cloud-series-unknown--b3634846,1,Chuxin Capital,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://www.mingjianyun.com/zjmjy_gsjj.html,,,,"87,858",
2024-01-01,Wiseman New Energy is a developer of charging products and SaaS platform for new energy vehicle.,Wiseman New Energy,https://www.crunchbase.com/organization/wiseman-new-energy,"Automotive, Charging Infrastructure, Electric Vehicle, SaaS","Shenzhen, Guangdong, China, Asia",Venture Round - Wiseman New Energy,https://www.crunchbase.com/funding_round/wiseman-new-energy-series-unknown--ba52f95b,1,Youshan Capital,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.ideerworld.com/en/,,,,"87,865",
2023-12-12,Yanyin Technology provides AI solutions and scientific research collaboration platforms for biomedical field.,Yanyin Technology,https://www.crunchbase.com/organization/yanyin-technology,"Artificial Intelligence (AI), Biotechnology, Business Development","Shanghai, Shanghai, China, Asia",Seed Round - Yanyin Technology,https://www.crunchbase.com/funding_round/yanyin-technology-seed--53eb4a0c,1,Qiming Venture Partners,Seed,,Seed,1,,,,,,,,,,Yes,,https://www.yanyin.tech/index.html,,Seed,1,"87,866",
2023-09-13,Tecloman offers consumers comprehensive smart energy solutions.,Tecloman,https://www.crunchbase.com/organization/tecloman,"Energy, Manufacturing, Power Grid","Chengdu, Sichuan, China, Asia",Series A - Tecloman,https://www.crunchbase.com/funding_round/tecloman-series-a--7daad59f,1,Chengdu Science and Technology Venture Capital,Early Stage Venture,Chengdu Science and Technology Venture Capital,Series A,1,,,,,,,,,,Yes,,http://www.tecloman.com.cn,,Early Stage Venture,,"88,034",
2023-09-21,LYNK Pharmaceuticals is a biotech company focusing on the discovery and development of novel medicines.,LYNK Pharmaceuticals,https://www.crunchbase.com/organization/lynk-pharmaceuticals,"Biotechnology, Health Care, Pharmaceutical","Hangzhou, Zhejiang, China, Asia",Series C - LYNK Pharmaceuticals,https://www.crunchbase.com/funding_round/lynk-pharmaceuticals-series-c--071b225d,8,"Haibang Capital, Haomai Fund of Funds, Howbuy Primary Fund, Lianxing Capital, Lilly Asia Ventures, New Alliance Capital, Prosperity Investment, Zhongjin Shengshi Investment",Late Stage Venture,,Series C,7,122000000,CNY,16695176,,,,124817452,USD,124817452,Yes,,https://en.lynkpharma.com,$1M to $10M,Late Stage Venture,1,"88,157",
2023-11-23,TSING STANDARD develops automotive testing products using big data and artificial intelligence.,TSING STANDARD,https://www.crunchbase.com/organization/tsing-standard,"Artificial Intelligence (AI), Automotive, Big Data","Wujiang, Jiangsu, China, Asia",Series A - TSING STANDARD,https://www.crunchbase.com/funding_round/tsing-standard-series-a--19514a9f,6,"MiraclePlus, Shell Ventures, Shenqi Capital, Vlight Capital, Xianghui Capital, Xiaomiao Langcheng",Early Stage Venture,Shell Ventures,Series A,5,100000000,CNY,14092844,,,,163000000,CNY,22990070,Yes,,http://www.tsingstandard.com,,,1,"88,364",
2023-09-26,"Shandong Hengsheng Graphite Technology is a graphite manufacturer that combines sales, and deep processing of products.",Shandong Hengsheng Graphite Technology,https://www.crunchbase.com/organization/shandong-hengsheng-graphite-technology,"Machinery Manufacturing, Manufacturing","Jining, Shandong, China, Asia",Venture Round - Shandong Hengsheng Graphite Technology,https://www.crunchbase.com/funding_round/shandong-hengsheng-graphite-technology-series-unknown--0b682175,6,"Enlight Growth Partners, Galaxy Venture Capital, Grinm Semiconductor Materials Co., Kaiyuan Securities, Orient Securities Capital Investment, Shenwan Investment Fund",,,Venture - Series Unknown,1,5000000000,CNY,683835497,,,,5000000000,CNY,683835497,Yes,,http://www.sdhssmkj.cn/,,,1,"88,599",
2023-09-26,Wisdom Valley Laser a leading domestic manufacturer of photovoltaic laser automation equipment.,Wisdom Valley Laser,https://www.crunchbase.com/organization/wisdom-valley-laser,"Laser, Machinery Manufacturing, Manufacturing","Suzhou, Jiangsu, China, Asia",Series A - Wisdom Valley Laser,https://www.crunchbase.com/funding_round/wisdom-valley-laser-series-a--63159ce7,2,"Sparkedge Capital, Suzhou Dingxu",Early Stage Venture,Sparkedge Capital,Series A,1,,,,,,,,,,Yes,,,,Early Stage Venture,,"88,704",
2024-01-03,Global leader in scenario logistics autonomous driving 全球场景物流无人驾驶领军者,Senior Auto,https://www.crunchbase.com/organization/sinian-smart-driving,"Automotive, Autonomous Vehicles, Electric Vehicle, Logistics, Transportation","Beijing, Beijing, China, Asia",Series B - Senior Auto,https://www.crunchbase.com/funding_round/sinian-smart-driving-series-b--891e7866,2,"Leaguer Venture Capital, Zhejiang Financial Investment Dingxin",Early Stage Venture,"Leaguer Venture Capital, Zhejiang Financial Investment Dingxin",Series B,7,,,,,,,320000000,CNY,47740542,Yes,,https://www.senior.auto/en/,$1M to $10M,Early Stage Venture,1,"88,898",
2023-12-28,TYK Medicines is a drug research and development company.,TYK Medicines,https://www.crunchbase.com/organization/tyk-medicines,"Biotechnology, Health Care, Product Research","Shanghai, Shanghai, China, Asia",Series D - TYK Medicines,https://www.crunchbase.com/funding_round/tyk-medicines-series-d--ef91e757,4,"Changxing Financial Holdings, Houji Capital, Huiyu Pharmaceutical, Huzhou Talent Fund",Late Stage Venture,Huiyu Pharmaceutical,Series D,5,200000000,CNY,28137310,,,,1190000000,CNY,181807499,Yes,,http://www.tykmedicines.com/,$10M to $50M,Late Stage Venture,1,"89,811",
2024-01-01,Schenley provides smart cleaning appliances.,Schenley,https://www.crunchbase.com/organization/schenley,"Cleaning Products, Consumer Goods, E-Commerce","Shenzhen, Guangdong, China, Asia",Venture Round - Schenley,https://www.crunchbase.com/funding_round/schenley-series-unknown--9d006106,1,Edge Ventures,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://schenleytech.com/,,,,"90,931",
2023-09-26,Anlihua Automobile is a new energy vehicle technology company.,Anlihua Automobile,https://www.crunchbase.com/organization/anlihua-automobile,"Autonomous Vehicles, Energy, Manufacturing","Daxing, Beijing, China, Asia",Seed Round - Anlihua Automobile,https://www.crunchbase.com/funding_round/anlihua-automobile-seed--1da3cf40,4,"GoldenSand Capital, Marble Global Capital, Pure Funds, Yushi Capital",Seed,,Seed,1,,,,,,,,,,Yes,,,,Seed,4,"91,106",
2023-09-12,"HIGEC focuses on the research and development, production, sales and after-sales service of automobile parts.",HIGEC,https://www.crunchbase.com/organization/higec,"Automotive, Electric Vehicle, Electronics, Manufacturing","Suzhou, Jiangsu, China, Asia",Series A - HIGEC,https://www.crunchbase.com/funding_round/higec-series-a--b8adde24,5,"Chuangyuan Venture Capital, Hua Capital, Jiangsu Mixed Reform Fund, Oriza Holdings, People's Shopping Mall",Early Stage Venture,,Series A,1,60000000,CNY,8228308,340000000,CNY,46627079,60000000,CNY,8228308,Yes,,https://www.higec.com/,,Early Stage Venture,,"91,245",
2023-09-18,Knowledge Matrix is an operator of a health ecosystem that focuses on creating an environment for new media health content.,Knowledge Matrix,https://www.crunchbase.com/organization/knowledge-matrix-a002,"Artificial Intelligence (AI), Health Care, Wellness","Hangzhou, Zhejiang, China, Asia",Series A - Knowledge Matrix,https://www.crunchbase.com/funding_round/knowledge-matrix-a002-series-a--d7a477df,3,"Fenghui Liuhe Bridge Venture Capital, Hangzhou Yuhang Supply and Marketing Holding Group, Huayu Venture Capital",Early Stage Venture,,Series A,1,,,,,,,,,,Yes,,,,Early Stage Venture,,"91,257",
2024-01-01,"Derby Electric Materials is a a high-tech enterprise that research & develop battery binders, carboxylated, and latex.",Derby Electric Materials,https://www.crunchbase.com/organization/derby-electric-materials,"Battery, Information Technology, Manufacturing","Xiangcheng, Henan, China, Asia",Seed Round - Derby Electric Materials,https://www.crunchbase.com/funding_round/derby-electric-materials-seed--ca0faa30,1,Longwater Investment,Seed,,Seed,1,,,,,,,,,,Yes,,https://www.derbydc.cn/,,Seed,,"92,390",
2023-09-28,Guangna Jiayuan is a manufacturer of quantum dot materials.,Guangna Jiayuan,https://www.crunchbase.com/organization/guangna-jiayuan,"Advanced Materials, Manufacturing, Semiconductor","Guangzhou, Guangdong, China, Asia",Corporate Round - Guangna Jiayuan,https://www.crunchbase.com/funding_round/guangna-jiayuan-corporate-round--fb54f115,1,Zhejiang Xinhua Chemical,,,Corporate Round,1,,,,,,,,,,Yes,,https://www.cannanodev.com/guangnajiayuan.html,,,,"92,449",
2023-09-13,Chaoying Pharmaceutical offers ultrasonic contrast agent preparation technologies along with the installation of sterile production lines.,Chaoying Pharmaceutical,https://www.crunchbase.com/organization/chaoying-pharmaceutical,"Biotechnology, Health Care, Medical","Meishan, Sichuan, China, Asia",Angel Round - Chaoying Pharmaceutical,https://www.crunchbase.com/funding_round/chaoying-pharmaceutical-angel--ab1653d4,2,"Haining Hanchi, Northern Light Venture Capital",Seed,,Angel,1,,,,,,,,,,Yes,,,,Seed,,"92,961",
2023-10-18,Grain Investment Grain Group rapidly growing large-scale non-GMO high-end agricultural product group.,Grain Investment Grain Group,https://www.crunchbase.com/organization/grain-investment-grain-group,"Agriculture, AgTech, Farming","Chongqing, Heilongjiang, China, Asia",Series A - Grain Investment Grain Group,https://www.crunchbase.com/funding_round/grain-investment-grain-group-series-a--424543c9,1,Zhongqing Investment,Early Stage Venture,Zhongqing Investment,Series A,1,200000000,CNY,27342949,2000000000,CNY,273429489,200000000,CNY,27342949,Yes,,,,Early Stage Venture,,"93,162",
2023-09-22,Fast Cooking Technologies is a full-service community retail provider that provides fresh and clean vegetables in convenient consumption.,Fast Cooking Technology,https://www.crunchbase.com/organization/fast-cooking-technology,"E-Commerce, Fast-Moving Consumer Goods, Retail Technology","Beijing, Beijing, China, Asia",Seed Round - Fast Cooking Technology,https://www.crunchbase.com/funding_round/fast-cooking-technology-seed--9641d135,1,Qianzhang Investment,Seed,Qianzhang Investment,Seed,1,,,,,,,,,,Yes,,http://www.fastcooking.cn,,Seed,,"94,282",
2023-12-11,X-Imaging is a machine vision technology services provider.,X-Imaging,https://www.crunchbase.com/organization/x-imaging,"3D Technology, Artificial Intelligence (AI), Software, Test and Measurement","Minhang, Shanghai, China, Asia",Series B - X-Imaging,https://www.crunchbase.com/funding_round/x-imaging-series-b--15243764,4,"Aibo Qingshi Venture Capital Fund, Dongjiu Xinyi Capital, Watson Investment, WisdoMont Asset Management",Early Stage Venture,WisdoMont Asset Management,Series B,3,100000000,CNY,13937088,,,,150000000,CNY,21734967,Yes,,http://www.x-imaging.com,,Early Stage Venture,4,"94,424",
2023-09-11,WINHONG provides cloud computing key technology services.,WINHONG,https://www.crunchbase.com/organization/winhong,"Big Data, Cloud Computing, Information Technology","Guangzhou, Guangdong, China, Asia",Post-IPO Equity - WINHONG,https://www.crunchbase.com/funding_round/winhong-post-ipo-equity--25c8e8c1,3,"Changjiang Capital, Guangzhou Finance Holdings, Jingxiang Capital",,Guangzhou Finance Holdings,Post-IPO Equity,5,,,,,,,73360000,CNY,11799241,Yes,,http://winhong.com,$10M to $50M,IPO,,"96,173",
2023-12-25,cheespirit is a cheese and dairy product brand that focuses on R&D and cheese production.,cheespirit,https://www.crunchbase.com/organization/cheespirit,"Children, Food and Beverage, Snack Food","Shanghai, Shanghai, China, Asia",Seed Round - cheespirit,https://www.crunchbase.com/funding_round/cheespirit-seed--b8277bb9,1,Cyanhill Capital,Seed,Cyanhill Capital,Seed,2,,,,,,,,,,Yes,,http://www.cheespirit.com/,,Seed,,"96,302",
2023-11-23,Jiarui Keji provides technological solutions for the financial industry.,Jiarui Keji,https://www.crunchbase.com/organization/jiarui-keji,"Finance, Information Technology, Service Industry","Shanghai, Shanghai, China, Asia",Series A - Jiarui Keji,https://www.crunchbase.com/funding_round/jiarui-keji-series-a--1b6940e1,2,"GP Capital, Yicheng Venture Capital",Early Stage Venture,GP Capital,Series A,4,,,,,,,3700000,CNY,579087,Yes,,http://www.aresoft.cn,,IPO,2,"94,731",
2023-12-29,Four Seasons Education providing after-school math education service for elementary school students in Shanghai.,Four Seasons Education,https://www.crunchbase.com/organization/four-seasons-education,"Education, Primary Education","Shanghai, Shanghai, China, Asia",Post-IPO Debt - Four Seasons Education,https://www.crunchbase.com/funding_round/four-seasons-education-post-ipo-debt--27d5de66,1,China Merchants Bank,,China Merchants Bank,Post-IPO Debt,1,110000000,CNY,15537601,,,,110000000,CNY,15537601,No,,http://www.sijiedu.com/,$10M to $50M,IPO,,"94,770",
2023-09-12,Beijing Genesis Interactive Technology is a embedded software services company.,Beijing Genesis Interactive Technology,https://www.crunchbase.com/organization/beijing-genesis-interactive-technology-co-ltd,Software,"Beijing, Beijing, China, Asia",Seed Round - Beijing Genesis Interactive Technology,https://www.crunchbase.com/funding_round/beijing-genesis-interactive-technology-co-ltd-seed--07bce406,1,Yuhao Investment,Seed,Yuhao Investment,Seed,1,,,,,,,,,,Yes,,,,M&A,,"94,874",
2023-11-06,Pregis New Materials is a cold chain technology company that provides customers with dual carbon and temperature control solutions.,Pregis New Materials,https://www.crunchbase.com/organization/pregis-new-materials,Supply Chain Management,"Shenzhen, Guangdong, China, Asia",Series A - Pregis New Materials,https://www.crunchbase.com/funding_round/pregis-new-materials-series-a--071addde,6,"Cowin Capital, EFung Capital, Kuanyu Private Equity, Shanda Capital, Yantai Guofeng Investment, Zhongke Advanced Fund",Early Stage Venture,,Series A,1,100000000,CNY,13755915,,,,100000000,CNY,13755915,Yes,,https://www.pregistech.com,,Early Stage Venture,,"96,787",
2023-09-17,Seek wave focuses on wireless communication chip research and development.,Seek wave,https://www.crunchbase.com/organization/seek-wave,"Internet, Internet of Things, Semiconductor","Shanghai, Shanghai, China, Asia",Series A - Seek wave,https://www.crunchbase.com/funding_round/seek-wave-series-a--82ec3b35,5,"Guolian Group, Hailiang Group, Huaye Tiancheng Capital, Hundreds Capital, Star rui Capital",Early Stage Venture,Star rui Capital,Series A,2,,,,,,,100000000,CNY,14097612,Yes,,https://www.seekwavetech.com,,Early Stage Venture,,"97,322",
2023-09-14,"Zhongke Star Power manufactures satellite micro-thrusters, along with associated micro-thrust measuring equipment and other novel items.",Zhongke Star Power,https://www.crunchbase.com/organization/zhongke-star-power,"Aerospace, Manufacturing","Wuxi, Anhui, China, Asia",Angel Round - Zhongke Star Power,https://www.crunchbase.com/funding_round/zhongke-star-power-angel--930334d1,2,"Golden Rain Bogor, Wuxi Xinwu District International Life Science Innovation Park",Seed,,Angel,1,10000000,CNY,1374249,,,,10000000,CNY,1374249,Yes,,,,Seed,,"97,455",
2023-09-27,"Huayitai focuses on semiconductor, panel, battery, solar, and other industry.",Huayita,https://www.crunchbase.com/organization/huayita,"Battery, Semiconductor, Solar","Nanjing, Jiangsu, China, Asia",Series B - Huayita,https://www.crunchbase.com/funding_round/huayita-series-b--a8df64cb,5,"Dunben Fund, Hangyuan Fund, Huarui Huzhou Future Star Fund, Shenzhen Small & Medium Enterprises Credit Financing Guarantee Group, Wuxi Capital",Early Stage Venture,,Series B,1,100000000,CNY,13681575,,,,100000000,CNY,13681575,Yes,,http://www.huayitaitech.com,,Early Stage Venture,,"97,575",
2023-09-18,Huawu Technology is an internet company that provides florists with a platform to supply and procure flowers.,Huawu Technology,https://www.crunchbase.com/organization/huawu-technology-6819,"Flowers, Internet, Procurement","Kunming, Yunnan, China, Asia",Angel Round - Huawu Technology,https://www.crunchbase.com/funding_round/huawu-technology-6819-angel--c6e80048,1,VenturesLab,Seed,,Angel,1,1390000,USD,1390000,,,,1390000,USD,1390000,Yes,,https://www.hua5.com ,,Seed,,"97,615",
2024-01-01,Origin Materials Technology develops and manufactures special electronic chemicals for chemical vapor and atomic layer deposition.,Origin Materials Technology,https://www.crunchbase.com/organization/origin-materials-technology,"Electronics, Manufacturing, Semiconductor","Suzhou, Jiangsu, China, Asia",Venture Round - Origin Materials Technology,https://www.crunchbase.com/funding_round/origin-materials-technology-series-unknown--45d438b1,1,Huaye Tiancheng Capital,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.origmt.com/,,,,"97,706",
2023-10-11,Shanghai Zhaojing is a real estate developer.,Shanghai Zhaojing,https://www.crunchbase.com/organization/shanghai-zhaojing,Real Estate,"Jiading, Shanghai, China, Asia",Venture Round - Shanghai Zhaojing,https://www.crunchbase.com/funding_round/shanghai-zhaojing-series-unknown--a4623018,1,Ping An Asset Management,,Ping An Asset Management,Venture - Series Unknown,1,,,,,,,,,,Yes,,,,,,"98,113",
2023-11-24,CITY CLOUD DATA CENTER is a data disaster recovery outsourcing service provider company.,CITY CLOUD DATA CENTER,https://www.crunchbase.com/organization/city-cloud-data-center,"Big Data, Information Services, Outsourcing","Hefei, Anhui, China, Asia",Post-IPO Equity - CITY CLOUD DATA CENTER,https://www.crunchbase.com/funding_round/city-cloud-data-center-post-ipo-equity--bfc5c5fb,1,Guoyuan Equity,,Guoyuan Equity,Post-IPO Equity,2,,,,,,,3000000,CNY,472518,Yes,,http://www.citycloud.org.cn/,,IPO,,"98,120",
2023-09-19,Smartnvy specializes in the design and development of MRAM and associated devices.,Smartnvy,https://www.crunchbase.com/organization/smartnvy-39c5,"Electronics, Manufacturing, Semiconductor","Guangming, Hunan, China, Asia",Venture Round - Smartnvy,https://www.crunchbase.com/funding_round/smartnvy-39c5-series-unknown--c13d1518,5,"Baidu Ventures, Fi Capital, Giantec Semiconductor, Youyuan Capital, Zhongji Investment",,Giantec Semiconductor,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://smartnvy.com,,,1,"98,844",
2023-09-28,"BAK Power provides cylindrical, prismatic and polymer batteries, battery packaging, and battery solutions.",BAK Power,https://www.crunchbase.com/organization/bak-power,"Battery, Energy Storage, Manufacturing","Shenzhen, Guangdong, China, Asia",Corporate Round - BAK Power,https://www.crunchbase.com/funding_round/bak-power-corporate-round--3e52e7cb,1,CBAK Energy Technology,,CBAK Energy Technology,Corporate Round,1,260000000,CNY,35612048,4940000000,CNY,676628909,260000000,CNY,35612048,Yes,,http://www.bakpower.com,,,,"99,651",
2023-09-23,Zhejiang Investment and Finance Chain is an information technology platform that provides information on investment and financing.,Zhejiang Investment and Finance Chain,https://www.crunchbase.com/organization/zhejiang-investment-and-finance-chain,"Information Services, Information Technology","Shanghai, Shanghai, China, Asia",Series A - Zhejiang Investment and Finance Chain,https://www.crunchbase.com/funding_round/zhejiang-investment-and-finance-chain-series-a--69cc131b,1,China Finance Urban Investment,Early Stage Venture,China Finance Urban Investment,Series A,1,50000000,CNY,6852131,,,,50000000,CNY,6852131,Yes,,,,Early Stage Venture,,"103,076",
2023-09-27,Gongyan Tuoxin is an optoelectronic chip design and development company that manufactures optoelectronic chips.,Gongyan Tuoxin,https://www.crunchbase.com/organization/gongyan-tuoxin,"Electronics, Manufacturing, Optical Communication, Semiconductor","Suzhou, Jiangsu, China, Asia",Series A - Gongyan Tuoxin,https://www.crunchbase.com/funding_round/gongyan-tuoxin-series-a--302cdc3f,4,"China Fellow Partners, Cowin Venture, Huashan Capital, Wanying Investment",Early Stage Venture,Huashan Capital,Series A,1,100000000,CNY,13681575,,,,100000000,CNY,13681575,Yes,,https://top-ic.tech/,,Early Stage Venture,,"105,657",
2023-12-12,Cosminde is a developer of gastroenterology soft electronic endoscope products.,Cosminde,https://www.crunchbase.com/organization/cosminde,"Medical Device, Pharmaceutical","Shenzhen, Guangdong, China, Asia",Series A - Cosminde,https://www.crunchbase.com/funding_round/cosminde-series-a--39187524,3,"Cowin Capital, IDG Capital, The National Innovation Center",Early Stage Venture,IDG Capital,Series A,2,,,,,,,,,,Yes,,https://www.concemed.com/,,Early Stage Venture,2,"100,821",
2024-01-01,Aosuboxin is a digital microfluidic cell manipulation large area electronic platform to achieve a high degree of integration and automation.,ACXEL Tech,https://www.crunchbase.com/organization/acxel-tech,"Consumer, Consumer Electronics, Electronics","Foshan, Guangdong, China, Asia",Series A - ACXEL Tech,https://www.crunchbase.com/funding_round/acxel-tech-series-a--c30c5c84,4,"Cowin Capital, Linear Capital, Lucion, Qiming Venture Partners",Early Stage Venture,Lucion,Series A,3,100000000,CNY,14127087,,,,24127087,USD,24127087,Yes,,https://www.acxel.com/,,Early Stage Venture,5,"106,455",
2023-12-19,Xiaocaiyuan is a fashion chain brand of Anhui cuisine.,Small Vegetable Garden,https://www.crunchbase.com/organization/small-vegetable-garden,"Catering, Food and Beverage, Restaurants","Tongling, Anhui, China, Asia",Venture Round - Small Vegetable Garden,https://www.crunchbase.com/funding_round/small-vegetable-garden-series-unknown--3fc2487a,1,Harvest Capital,,Harvest Capital,Venture - Series Unknown,2,500000000,CNY,70639428,,,,500000000,CNY,70639428,Yes,,http://www.xiaocaiyuan.com/,$500M to $1B,IPO,1,"107,616",
2023-09-26,Eacin Bio is a R&D platform of AI+ organ chip microphysiological system.,Eacin Bio,https://www.crunchbase.com/organization/eacin-bio,"Artificial Intelligence (AI), Manufacturing, Semiconductor","Guangzhou, Guangdong, China, Asia",Angel Round - Eacin Bio,https://www.crunchbase.com/funding_round/eacin-bio-angel--ae480eb8,2,"Core Air Capital, Future Light cone",Seed,Core Air Capital,Angel,1,,,,,,,,,,Yes,,,,Seed,2,"106,645",
2023-09-11,Xile Food provides lactic acid bacteria fermented beverages with an emphasis on intestinal health and immunity.,Xile Food,https://www.crunchbase.com/organization/xile-food,"E-Commerce Platforms, Food and Beverage, Food Processing","Guangzhou, Guangdong, China, Asia",Venture Round - Xile Food,https://www.crunchbase.com/funding_round/xile-food-series-unknown--a1e8424e,1,Hezhi Investment,,Hezhi Investment,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.gz-xile.com,,,,"104,376",
2023-10-07,HoverWing Technology is a aircraft company that focuses on development and innovation of large-load unmanned helicopters and drone products.,HoverWing Technology,https://www.crunchbase.com/organization/hoverwing-technology,"Air Transportation, Drones, Industrial Engineering, Manufacturing","Haidian, Beijing, China, Asia",Angel Round - HoverWing Technology,https://www.crunchbase.com/funding_round/hoverwing-technology-angel--2556c177,2,"Cowin Capital, SEE Fund",Seed,Cowin Capital,Angel,1,,,,,,,,,,Yes,,https://www.hovwing.com,,Seed,1,"109,447",
2023-10-30,MKTech has advanced ESD electrostatic comprehensive protection facilities and has advanced production and inspection equipment.,MKTech,https://www.crunchbase.com/organization/mktech,"Industrial, Manufacturing, Test and Measurement","Zhuhai, Guangdong, China, Asia",Venture Round - MKTech,https://www.crunchbase.com/funding_round/mktech-series-unknown--625fdfc9,1,Jinhang Group,,Jinhang Group,Venture - Series Unknown,1,49994700,CNY,6836415,,,,49994700,CNY,6836415,Yes,,,,,,"110,451",
2023-09-20,Yuntu Technology offers physical vapor deposition (PVD) coating processing services as well as total surface coating solutions.,Yuntu Technology,https://www.crunchbase.com/organization/yuntu-technology,"Building Material, Construction, Retail","Ningbo, Zhejiang, China, Asia",Seed Round - Yuntu Technology,https://www.crunchbase.com/funding_round/yuntu-technology-seed--d36272f6,1,Rich Land Capital,Seed,Rich Land Capital,Seed,1,,,,,,,,,,Yes,,https://www.yuntutec.net,,Seed,,"111,613",
2024-01-02,"Vistar Optoelectronics is a provider of micro-LED displays that focuses on research, development, and product implementation of micro-LED.",Vistar Optoelectronics,https://www.crunchbase.com/organization/vistar-optoelectronics,"Commercial, Electronics, Product Design","Chengdu, Sichuan, China, Asia",Series A - Vistar Optoelectronics,https://www.crunchbase.com/funding_round/vistar-optoelectronics-series-a--a27d4b5c,7,"Chengdu Gaotou Electronics Group, Chengdu High-tech Ceyuan Capital, Chengdu High-tech Future Technology City Development Group, Hefei Beicheng Xin Venture Capital, Huaxi Jinzhi Investment, Sichuan Development Guidance Fund, Sichuan Manufacturing Collaborative Development Fund",Early Stage Venture,Chengdu High-tech Ceyuan Capital,Series A,1,,,,,,,,,,Yes,,https://m.vistardisplay.net,,Early Stage Venture,,"111,631",
2023-10-12,Ubi Technology is a provider of cognitive IoT solutions that places a strong emphasis on enabling cutting-edge technologies.,Ubi Technology,https://www.crunchbase.com/organization/ubi-technology,"Artificial Intelligence (AI), Internet of Things","Zhengzhou, Henan, China, Asia",Series A - Ubi Technology,https://www.crunchbase.com/funding_round/ubi-technology-series-a--1cf38658,1,CICC,Early Stage Venture,CICC,Series A,1,,,,,,,,,,Yes,,https://www.ubisor.com,,Early Stage Venture,,"111,608",
2023-09-11,Hongdao New Materials is a technology-based company that specializes in the research and development.,Hongdao New Materials,https://www.crunchbase.com/organization/hongdao-new-materials,"Business Development, Market Research, Solar","Suzhou, Jiangsu, China, Asia",Series A - Hongdao New Materials,https://www.crunchbase.com/funding_round/hongdao-new-materials-series-a--337b1ea6,6,"CMB International Capital Corporation, Hefei Industry Investment Group, Hefei Xincheng, Rising Investments, Su Gaoxin Financial Holdings, Yahe Capital",Early Stage Venture,,Series A,1,200000000,CNY,27438606,,,,200000000,CNY,27438606,Yes,,https://www.hondolmaterial.com,,Early Stage Venture,,"111,828",
2023-12-28,Qitan Technology is a Developer of a genome sequencing technology.,Qitan Technology,https://www.crunchbase.com/organization/qitan-technology,"Biotechnology, Health Care","Chengdu, Sichuan, China, Asia",Series C - Qitan Technology,https://www.crunchbase.com/funding_round/qitan-technology-series-c--a84f8bbb,3,"Chengdu High-tech Ceyuan Capital, Chengdu Tianfu International Bio-Town Investment & Development, Guosheng Capital",Late Stage Venture,"Chengdu High-tech Ceyuan Capital, Chengdu Tianfu International Bio-Town Investment & Development",Series C,7,100000000,CNY,14068655,,,,1343000000,CNY,196929441,Yes,,http://www.qitantech.com/,$1M to $10M,Late Stage Venture,,"111,999",
2024-01-01,LightIllusions is a 3D content provider focusing on 3D reconstruction and camera positioning for business development,LightIllusions,https://www.crunchbase.com/organization/lightillusions,"3D Printing, 3D Technology, Business Development","Futian, Guangdong, China, Asia",Seed Round - LightIllusions,https://www.crunchbase.com/funding_round/lightillusions-seed--d7dc1918,1,Qingzhi Capital,Seed,,Seed,1,,,,,,,,,,Yes,,https://www.lightillusions.com/,,Seed,,"112,131",
2024-01-01,SEIDA provides back end development and electronic design automation (EDA) manufacturing tools designed for integrated circuit design.,SEIDA,https://www.crunchbase.com/organization/seida,"Electronics, Manufacturing","Hangzhou, Zhejiang, China, Asia",Venture Round - SEIDA,https://www.crunchbase.com/funding_round/seida-series-unknown--5cddd7e2,1,Phoenix Tree Capital Partners,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://seida.tech/,,,,"114,459",
