Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2025-04-07,Tongjia Hongrui Technology specializes in providing dry vacuum pump equipment and system technology services to the semiconductor sector.,Tongjia Hongrui Technology,https://www.crunchbase.com/organization/tongjia-hongrui-technology,"Industrial, Laundry and Dry-cleaning, Manufacturing","Xihongmen, Beijing, China, Asia",Series C - Tongjia Hongrui Technology,https://www.crunchbase.com/funding_round/tongjia-hongrui-technology-series-c--14745793,5,"Beijing New Materials Industry Investment Fund, Fortune Venture Capital, MAPS Capital Management, Real Power Capital, Shunxi Fund",Late Stage Venture,"Beijing New Materials Industry Investment Fund, Shunxi Fund",Series C,3,500000000,CNY,68666699,,,,500000000,CNY,68666699,Yes,,http://www.grandhitek.com.cn/,,Late Stage Venture,1,"7,228",
2025-04-09,Chonghui Semiconductor sells electronic materials and conducts research & development on specific electronic materials.,Chonghui Semiconductor,https://www.crunchbase.com/organization/chonghui-semiconductor,"Industrial, Manufacturing, Semiconductor","Jiangmen, Guangdong, China, Asia",Series B - Chonghui Semiconductor,https://www.crunchbase.com/funding_round/chonghui-semiconductor-series-b--992e219a,5,"Guangdong Yuecai Venture Capital Co., Ltd., Huahong Hongxin Fund, Qixinyuanquan, Shang Qi Capital, Yushan Partners",Early Stage Venture,"Guangdong Yuecai Venture Capital Co., Ltd., Shang Qi Capital",Series B,2,,,,,,,7410000,CNY,1016628,Yes,,https://en.chtgl.com/,,Early Stage Venture,,"7,233",
2025-03-06,Yuntong Data Technology is a cloud data platform that provides digital transportation solutions by using big data technology.,Yuntong Data Technology,https://www.crunchbase.com/organization/yuntong-data-technology,"Big Data, Cloud Data Services, Cloud Management","Hangzhou, Zhejiang, China, Asia",Series A - Yuntong Data Technology,https://www.crunchbase.com/funding_round/yuntong-data-technology-series-a--ad402844,4,"Huadan Capital, Puhua Capital, Shuan Fund, Zhejiang Merit Interactive Network Technology",Early Stage Venture,Puhua Capital,Series A,2,50000000,CNY,6900168,,,,60000000,CNY,8318125,Yes,,https://ytsd.cc/,,Early Stage Venture,1,"7,281",
2025-03-06,Autowise.ai develops autonomous road sweepers and indoor scrubbers.,autowise.ai,https://www.crunchbase.com/organization/autowise-ai,Artificial Intelligence (AI),"Shanghai, Shanghai, China, Asia",Venture Round - autowise.ai,https://www.crunchbase.com/funding_round/autowise-ai-series-unknown--f3df6e9b,7,"Dongtai Zhengxin Fund, Huarui Equipment Sub-Fund, Ji'an Gaohe, Jinan Industrial Development Group, Shanghai Qilu Investment, Sinowisdom, Xingze Capital",,Sinowisdom,Venture - Series Unknown,4,,,,,,,420000000,CNY,62388393,Yes,,http://www.autowise.ai/,,,,"7,297",
2025-01-09,Cui Zhan Microelectronics is an integrated circuit design service company.,Cui Zhan Microelectronics,https://www.crunchbase.com/organization/cui-zhan-microelectronics,Application Specific Integrated Circuit (ASIC),"Shanghai, Shanghai, China, Asia",Series B - Cui Zhan Microelectronics,https://www.crunchbase.com/funding_round/cui-zhan-microelectronics-series-b--0f3d6e56,3,"Core Capital, Guoke Yangtze River Delta Capital Management, Jiangsu Zhongnan Construction Group",Early Stage Venture,Guoke Yangtze River Delta Capital Management,Series B,3,,,,,,,100000000,CNY,14850897,Yes,,https://www.grecon-semi.com/,,Early Stage Venture,,"7,326",
2025-01-20,Xinzeyuan Medical is a manufacturer of key precision components and medical endoscope consumables.,Xinzeyuan Medical,https://www.crunchbase.com/organization/xinzeyuan-medical,"Health Care, Manufacturing, Medical, Medical Device","Hangzhou, Zhejiang, China, Asia",Series B - Xinzeyuan Medical,https://www.crunchbase.com/funding_round/xinzeyuan-medical-series-b--f61cf528,2,"Qiming Venture Partners, Sanmei Investment",Early Stage Venture,,Series B,3,74480000,CNY,10182793,,,,178480000,CNY,24491897,Yes,,https://www.shinehe.com/,,Early Stage Venture,2,"7,334",
2025-02-27,Approaching.AI is an AI Infra company focusing on the important large model application scenarios such as RAG.,Approaching.AI,https://www.crunchbase.com/organization/approaching-ai,"Application Performance Management, Artificial Intelligence (AI), Information Technology","Haidian, Beijing, China, Asia",Seed Round - Approaching.AI,https://www.crunchbase.com/funding_round/approaching-ai-seed--20005315,4,"GL Ventures LLC, Tsinghua Capital, Verity venture, Zhipu AI",Seed,"GL Ventures LLC, Zhipu AI",Seed,2,,,,,,,,,,Yes,,https://approaching-ai.com,,Seed,,"7,353",
2025-01-15,Robot Era is an emerging technology business creates embodied intelligence and generic humanoid robot technologies and products.,Robot Era,https://www.crunchbase.com/organization/robot-era,"Electronics, Manufacturing, Robotics","Haidian, Beijing, China, Asia",Venture Round - Robot Era,https://www.crunchbase.com/funding_round/robot-era-series-unknown--6de81e95,2,"Alibaba Group, Chengdu High-tech Ceyuan Capital",,,Venture - Series Unknown,3,,,,,,,400000000,CNY,56082855,Yes,,https://www.robotera.com,,,,"7,369",
2025-03-12,Chixin Semiconductor is an IoT chip design company that specializes on low-power processors.,Chixin Semiconductor,https://www.crunchbase.com/organization/chixin-semiconductor,"Manufacturing, Semiconductor","Huinan, Shanghai, China, Asia",Series A - Chixin Semiconductor,https://www.crunchbase.com/funding_round/chixin-semiconductor-series-a--00f55223,6,"ABC International, Chasing Financial, Cornerstone Capital, Hunan Xingxiang Investment, Kunshan Hi-tech Venture Capital, Oaknut Capital",Early Stage Venture,Hunan Xingxiang Investment,Series A,2,200000000,CNY,27616299,,,,200000000,CNY,27616299,Yes,,http://www.cscxsemi.com,,Early Stage Venture,2,"7,384",
2025-03-21,Juci Technology specializes in the production of aluminum nitride powder and ceramic products.,Juci Technology,https://www.crunchbase.com/organization/juci-technology,"Industrial, Industrial Manufacturing, Information Technology","Xiamen, Fujian, China, Asia",Series C - Juci Technology,https://www.crunchbase.com/funding_round/juci-technology-series-c--6c56d1c3,1,Shenzhen Capital Group,Late Stage Venture,,Series C,3,,,,,,,,,,Yes,,http://www.chinajuci.com/,,Late Stage Venture,,"7,386",
2025-03-07,Jingtong Technology offers a one-stop shop for fan-out innovative packaging solutions.,Jingtong Technology,https://www.crunchbase.com/organization/jingtong-technology,"Electronics, Manufacturing, Semiconductor","Hangzhou, Zhejiang, China, Asia",Venture Round - Jingtong Technology,https://www.crunchbase.com/funding_round/jingtong-technology-series-unknown--5d78ad7d,4,"Anji Liangshan Guokong, Chenlong Group, DaAn Gene, Leaguer Venture Capital",,"DaAn Gene, Leaguer Venture Capital",Venture - Series Unknown,2,,,,,,,,,,Yes,,,,,2,"7,449",
2025-03-21,Chuguang 3D is a Optical micro-nano 3D sensor manufacturing company.,Chuguang 3D,https://www.crunchbase.com/organization/chuguang-3d,"3D Technology, Information Technology, Optical Communication, Sensor","Wuhan, Hubei, China, Asia",Angel Round - Chuguang 3D,https://www.crunchbase.com/funding_round/chuguang-3d-angel--f311af55,4,"Changshu Guofa Venture, Frees Fund, Oriza Seed Capital (Oriza Yuandian), Wuhan Optics Valley Industrial Investment",Seed,Oriza Seed Capital (Oriza Yuandian),Angel,2,,,,,,,10000000,CNY,1370501,Yes,,,,Seed,2,"7,479",
2025-02-19,Methuselah is a medical nutrition company that produces nutrition products.,Methuselah,https://www.crunchbase.com/organization/methuselah,"Health Care, Hospital, Medical","Shanghai, Shanghai, China, Asia",Series B - Methuselah,https://www.crunchbase.com/funding_round/methuselah-series-b--c484ee30,5,"CICC Capital, Fengqiao Capital, Frees Fund, Highlight Capital, Hongsheng Capital",Early Stage Venture,"CICC Capital, Highlight Capital, Hongsheng Capital",Series B,3,200000000,CNY,27457818,,,,300000000,CNY,42001157,Yes,,http://www.mn969.com/,,Early Stage Venture,,"7,534",
2025-03-04,"Shanghai Bioshine Biotechnology Co. is a bitotech company offering biopharmaceutical, medical research, and in vitro diagnostic solutions.",Shanghai Bioshine Biotechnology Co.,https://www.crunchbase.com/organization/shanghai-bioshine-biotechnology-co,"Biopharma, Biotechnology, Test and Measurement","Shanghai, Shanghai, China, Asia",Venture Round - Shanghai Bioshine Biotechnology Co.,https://www.crunchbase.com/funding_round/shanghai-bioshine-biotechnology-co-series-unknown--7da2bfd8,1,Huagai Capital,,Huagai Capital,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.bioscience.com.cn,,,1,"7,554",
2025-03-04,Chance Pharmaceuticals is a clinical-stage biotechnology company focusing on discovering.,Chance Pharmaceuticals,https://www.crunchbase.com/organization/hangzhou-chance-pharmaceuticals,"Biotechnology, Health Care, Pharmaceutical","Hangzhou, Zhejiang, China, Asia",Venture Round - Chance Pharmaceuticals,https://www.crunchbase.com/funding_round/hangzhou-chance-pharmaceuticals-series-unknown--c296e182,2,"Hangzhou Heda Industry Fund, Qihang Fund",,Qihang Fund,Venture - Series Unknown,6,,,,,,,51267373,USD,51267373,Yes,,http://www.chancepharmaceuticals.com/,,,,"7,573",
2025-02-27,Sainte is a company which provides professional nutritional solutions for babies with different nutritional needs,Sainte,https://www.crunchbase.com/organization/sainte-4734,"Health Care, Medical, Nutrition","Tongzhou, Beijing, China, Asia",Series B - Sainte,https://www.crunchbase.com/funding_round/sainte-4734-series-b--3fef946c,5,"Hengxu Capital, Hillhouse Investment, Huiyu Investment, Qingchuang Investment, Sinovation Ventures",Early Stage Venture,"Hengxu Capital, Hillhouse Investment, Sinovation Ventures",Series B,1,400000000,CNY,55029716,,,,400000000,CNY,55029716,Yes,,https://www.sainte.com.cn/,,Early Stage Venture,1,"7,584",
2025-02-24,Neurodome is a manufacturer of non-invasive deep brain nerve modulation technology and products.,Neurodome,https://www.crunchbase.com/organization/neurodome,"Biotechnology, Medical, Medical Device","Xian Shi, Shaanxi, China, Asia",Series A - Neurodome,https://www.crunchbase.com/funding_round/neurodome-series-a--ae363cda,3,"Beijing Huafang Investment, Heying Capital, Xunfei Venture Capital",Early Stage Venture,"Beijing Huafang Investment, Xunfei Venture Capital",Series A,3,,,,,,,,,,Yes,,http://www.neurodome-med.com,,Early Stage Venture,2,"7,630",
2025-03-10,Amio Robotics focus on developing robot applications in commercial scenarios.,Amio Robotics,https://www.crunchbase.com/organization/amio-robotics,"Intelligent Systems, Robotics","Beijing, Beijing, China, Asia",Seed Round - Amio Robotics,https://www.crunchbase.com/funding_round/amio-robotics-seed--7ab1dab8,3,"Anker Innovations, K2VC, Zhipu AI",Seed,Anker Innovations,Seed,1,100000000,CNY,13767278,,,,100000000,CNY,13767278,Yes,,,,Seed,,"7,645",
2025-04-10,Astribot is a developer of consumer humanoid robots and integrated bionic robots.,Astribot,https://www.crunchbase.com/organization/astribot,"Artificial Intelligence (AI), Robotic Process Automation (RPA), Robotics","Shenzhen, Guangdong, China, Asia",Series A - Astribot,https://www.crunchbase.com/funding_round/astribot-series-a--9bf994d8,4,"Ant Group, Dalton Venture, Jinqiu Fund, Yunqi Partners",Early Stage Venture,"Ant Group, Jinqiu Fund",Series A,2,,,,,,,,,,Yes,,https://astribot.com,,Early Stage Venture,1,"7,653",
2025-03-13,Keyto specializes in the production of key electrical and mechanical components for microfluid system controls.,Keyto,https://www.crunchbase.com/organization/keyto-0bb2,"Manufacturing, Medical, Medical Device","Shenzhen, Guangdong, China, Asia",Venture Round - Keyto,https://www.crunchbase.com/funding_round/keyto-0bb2-series-unknown--d38f6834,1,Harvest Capital,,Harvest Capital,Venture - Series Unknown,8,,,,,,,100000000,CNY,14918693,Yes,,https://www.keyto.com/,,,,"7,660",
2025-03-21,HyperSilicon develops FPGA-based SoC/ASIC prototyping and hardware emulation accelerator tools.,HyperSilicon,https://www.crunchbase.com/organization/hypersilicon,"Electronics, Hardware, Manufacturing, Semiconductor, Software","Wuxi, Anhui, China, Asia",Series B - HyperSilicon,https://www.crunchbase.com/funding_round/hypersilicon-series-b--381094e7,3,"CGTI Fund, Hebei Construction Investment, Shaoxing Jiutian Shengshi Venture Capital Fund",Early Stage Venture,"CGTI Fund, Shaoxing Jiutian Shengshi Venture Capital Fund",Series B,3,,,,,,,100000000,CNY,14479533,Yes,,http://www.hypersilicon.com,$1M to $10M,Early Stage Venture,4,"7,674",
2025-02-19,Getech Technology provides industrial internet products and services to external manufacturers in China.,Getech Technology,https://www.crunchbase.com/organization/getech-technology-6d30,"Computer, Electronics, Manufacturing","Shenzhen, Guangdong, China, Asia",Series C - Getech Technology,https://www.crunchbase.com/funding_round/getech-technology-6d30-series-c--fc46fb06,4,"Jiake Industrial Investment, Jiaxing Nanhu Keying, Optics Valley Financial Holdings, Wuhan Optics Valley Industrial Investment",Late Stage Venture,"Optics Valley Financial Holdings, Wuhan Optics Valley Industrial Investment",Series C,2,,,,,,,,,,Yes,,https://www.getech.cn/,,Late Stage Venture,,"7,676",
2025-03-05,Sodium technology focuses on material technology innovation to encourage the industrialization of all-solid-state sodium batteries.,Sodium Technology,https://www.crunchbase.com/organization/sodium-technology,"Battery, Energy Storage, Manufacturing","Jiading, Shanghai, China, Asia",Seed Round - Sodium Technology,https://www.crunchbase.com/funding_round/sodium-technology-seed--a72bb057,4,"JBC, Jinyuan Development, Runsen Yixin Investment, Xuexian Capital",Seed,"JBC, Jinyuan Development",Seed,1,,,,,,,,,,Yes,,https://www.stlene.com/,,Seed,,"7,695",
2025-03-05,"Kongxiang Automotive focusing on the research and development, manufacturing and sales of automotive intelligent hardware.",Kongxiang Automobile,https://www.crunchbase.com/organization/kongxiang-automobile,"Automotive, Industrial Engineering, Manufacturing","Jiading, Shanghai, China, Asia",Series A - Kongxiang Automobile,https://www.crunchbase.com/funding_round/kongxiang-automobile-series-a--c9f3ba66,5,"Guoyi Investment, Jiangsu Zhongjie Jinggong Keji Gufen Youxian Gongsi, Suzhou Rongxiang Venture Capital, Yixin Investment, Zhejiang Kaier New Materials",Early Stage Venture,"Guoyi Investment, Jiangsu Zhongjie Jinggong Keji Gufen Youxian Gongsi, Suzhou Rongxiang Venture Capital, Zhejiang Kaier New Materials",Series A,1,,,,,,,,,,Yes,,http://m.phit.com.cn/,,Early Stage Venture,,"7,702",
2025-03-25,"Elu.AI specializes in the design, manufacture, and deployment of intelligent robots and AI agent solutions.",Elu.AI,https://www.crunchbase.com/organization/elu-ai,"Artificial Intelligence (AI), Manufacturing, Robotic Process Automation (RPA)","Hangzhou, Zhejiang, China, Asia",Seed Round - Elu.AI,https://www.crunchbase.com/funding_round/elu-ai-seed--4737b7c9,4,"China Creation Ventures (CCV), Hangzhou Industrial Investment Group, Leading Capital, Xingtai Capital Management",Seed,Leading Capital,Seed,2,,,,,,,,,,Yes,,https://elu-ai.com,,Seed,,"7,704",
2025-02-14,"Tanwei Xinlian serves as a domestic provider of interconnection communication solutions, offering expertise and innovation in this field.",Tanwei Xinlian,https://www.crunchbase.com/organization/tanwei-xinlian,"Communications Infrastructure, Internet, Semiconductor","Beijing, Beijing, China, Asia",Angel Round - Tanwei Xinlian,https://www.crunchbase.com/funding_round/tanwei-xinlian-angel--dc79888d,5,"Kylinhall Partners, Peakview Capital, Sinovation Ventures, Tsinghua Capital, Tsinghua Innovation Ventures",Seed,Kylinhall Partners,Angel,1,,,,,,,,,,Yes,,,,Seed,2,"7,764",
2025-03-31,MindFlowing is a leading intellectual property big data and overall solution provider.,MindFlowing,https://www.crunchbase.com/organization/zgg-com,"Consulting, Information Services, Internet","Haidian, Beijing, China, Asia",Series C - MindFlowing,https://www.crunchbase.com/funding_round/zgg-com-series-c--ea4da0e4,3,"Optics Valley Financial, THG Ventures, Tiankai Zhicheng",Late Stage Venture,,Series C,5,,,,,,,93000000,CNY,13790252,Yes,,https://www.mindflowing.cn/,,Late Stage Venture,,"7,765",
2025-01-20,Beluga Airlines is a large-scale unmanned cargo aircraft R&D and manufacturing company.,Air white whale,https://www.crunchbase.com/organization/air-white-whale,"Air Transportation, Manufacturing","Baoshen, Liaoning, China, Asia",Series A - Air white whale,https://www.crunchbase.com/funding_round/air-white-whale-series-a--b7f78bc4,8,"Changjin Holdings, Chengdu Hangtai, China Merchants Venture, Dyee Capital, Hainan Star, Shanghai Qinyi, Shenwan Hongyuan, Zhongying Venture Capital",Early Stage Venture,China Merchants Venture,Series A,4,,,,,,,120000000,CNY,16897125,Yes,,http://www.airwhitewhale.com/,,Early Stage Venture,,"7,801",
2025-02-18,Lingbao CASBOT focuses on the application of general humanoid robots and embodied intelligence.,Lingbao CASBOT,https://www.crunchbase.com/organization/lingbao-casbot,"Industrial, Navigation, Smart Home","Haidian, Beijing, China, Asia",Angel Round - Lingbao CASBOT,https://www.crunchbase.com/funding_round/lingbao-casbot-angel--b4af61bc,3,"Henan Asset Management, Lenovo Capital and Incubator Group (LCIG), SDIC Unity Capital",Seed,,Angel,1,100000000,CNY,13737019,,,,100000000,CNY,13737019,Yes,,https://casbot.tech/,,Seed,1,"7,817",
2025-01-24,ZJeagles Comsemi is the designer and producer of optical communication chips designed for data centers and other industrial applications.,ZJeagles Comsemi,https://www.crunchbase.com/organization/zjeagles-comsemi,"Manufacturing, Optical Communication, Telecommunications","Hangzhou, Zhejiang, China, Asia",Series B - ZJeagles Comsemi,https://www.crunchbase.com/funding_round/zjeagles-comsemi-series-b--489486c6,6,"BC Capital, Caitong Capital, Hillhouse Investment, NovaStar Tech, SAIC Motor, Tangxing Capital",Early Stage Venture,BC Capital,Series B,2,300000000,CNY,41413012,,,,300000000,CNY,41413012,Yes,,http://www.zjeagles.com/,,Early Stage Venture,,"7,861",
2025-01-22,"Inspur Zhuoshu Big Data is a big data service platform that focuses on data elements, data application and operations.",Inspur Zhuoshu Big Data,https://www.crunchbase.com/organization/inspur-zhuoshu-big-data,"Big Data, Data Mining, Data Storage","Wuxi Shi, Jiangsu, China, Asia",Series B - Inspur Zhuoshu Big Data,https://www.crunchbase.com/funding_round/inspur-zhuoshu-big-data-series-b--392e5aaf,2,"Dongying Finance, Zhongtai Venture Capital",Early Stage Venture,Zhongtai Venture Capital,Series B,2,,,,,,,100000000,CNY,14050864,Yes,,,,Early Stage Venture,,"7,878",
2025-03-06,AI² Robotics is an embodied intelligent robot company that offers research and development of general intelligent embodied terminals.,AI² Robotics,https://www.crunchbase.com/organization/ai²-robotics,"Manufacturing, Robotic Process Automation (RPA), Robotics","Beijing, Beijing, China, Asia",Seed Round - AI² Robotics,https://www.crunchbase.com/funding_round/ai²-robotics-seed--2cf48671,3,"Dunhong Capital Management, Guotou Chuangying, Yunqi Partners",Seed,"Dunhong Capital Management, Yunqi Partners",Seed,1,100000000,CNY,13800337,,,,100000000,CNY,13800337,Yes,,https://ai2robotics.com/,,Seed,2,"7,900",
2025-02-20,Neolix is a technologically innovative company that specializes in the production of physical and sports scenes.,Neolix,https://www.crunchbase.com/organization/neolix-neolithic-century-technology,"Information Technology, Manufacturing, Mobile Devices","Beijing, Beijing, China, Asia",Series C - Neolix,https://www.crunchbase.com/funding_round/neolix-neolithic-century-technology-series-c--45c6bb3f,3,"CICC, Cygnus Equity, Vinno Capital",Late Stage Venture,CICC,Series C,6,1000000000,CNY,137610260,,,,1900000000,CNY,263892487,Yes,,http://www.neolix.cn,$10M to $50M,Late Stage Venture,,"7,906",
2025-02-08,Hexaell Biotech is a biopharmaceutical company focused on severe liver disease and cell therapy.,Hexaell Biotech,https://www.crunchbase.com/organization/hexaell-biotech,"Biotechnology, Health Care","Shanghai, Shanghai, China, Asia",Series B - Hexaell Biotech,https://www.crunchbase.com/funding_round/hexaell-biotech-series-b--773a62bc,3,"Guanghua Wutong Fund, Longpan Investment, Shanghai Biomedical Industrial Equity Investment Fund",Early Stage Venture,Shanghai Biomedical Industrial Equity Investment Fund,Series B,2,200000000,CNY,27443124,,,,34713124,USD,34713124,Yes,,http://www.hexaell.com/,,Early Stage Venture,3,"7,936",
2025-01-07,Alebund Pharmaceuticals is a biopharmaceutical company dedicated to developing innovative therapies for the treatment of renal diseases.,Alebund Pharmaceuticals,https://www.crunchbase.com/organization/alebund-pharmaceuticals,"Biotechnology, Life Science, Pharmaceutical","Shanghai, Shanghai, China, Asia",Series C - Alebund Pharmaceuticals,https://www.crunchbase.com/funding_round/alebund-pharmaceuticals-series-c--6653c312,2,"Guojin Group, Kingray Capital",Late Stage Venture,,Series C,7,550000000,CNY,75046392,,,,335005169,USD,335005169,Yes,,http://www.alebund.com,$10M to $50M,Late Stage Venture,,"7,972",
2025-02-24,Tejin Intelligence is a compant that deeply involved in radio sensing and spectrum big data analysis technology.,Tejin Intelligence,https://www.crunchbase.com/organization/tejin-intelligence,Drone Management,"Minhang, Shanghai, China, Asia",Series B - Tejin Intelligence,https://www.crunchbase.com/funding_round/tejin-intelligence-series-b--02323f25,4,"CDH Investments, Haitong Capital, Houxue Capital, Jiantou Huake",Early Stage Venture,CDH Investments,Series B,2,,,,,,,100000000,CNY,13825713,Yes,,https://www.terjin.com,,Early Stage Venture,3,"7,987",
2025-03-14,Ruizhu Technology is focused on 3D ranging technology in the field of lidar.,Ruizhu Technology,https://www.crunchbase.com/organization/ruizhu-technology,"Automotive, Robotics, Security","Haidian, Beijing, China, Asia",Venture Round - Ruizhu Technology,https://www.crunchbase.com/funding_round/ruizhu-technology-series-unknown--f3fe9805,4,"Atech Automotive Electronics, CETC Fund, Juntong Capital, Qiyu Investment",,"CETC Fund, Juntong Capital",Venture - Series Unknown,3,100000000,CNY,13814635,,,,200000000,CNY,27490410,Yes,,http://www.rayz.ai,,,,"8,032",
2025-03-31,Xinming is a high-tech enterprise focusing on spatial computing and artificial intelligence chip and product design.,Xinming,https://www.crunchbase.com/organization/xinming,"Artificial Intelligence (AI), Industrial Engineering, Manufacturing","Wuxi Shi, Jiangsu, China, Asia",Series A - Xinming,https://www.crunchbase.com/funding_round/xinming-series-a--a8c4d317,3,"Feixi Industrial Investment, Hefei Industry Investment Group, Kaiyuan Industrial",Early Stage Venture,Kaiyuan Industrial,Series A,1,,,,,,,,,,Yes,,https://www.xinming-ai.com/,,Early Stage Venture,2,"8,051",
2025-02-25,Infimind is a Clothing-focused AI startup.,Infimind,https://www.crunchbase.com/organization/infimind,"Artificial Intelligence (AI), Fashion, Retail","Beijing, Beijing, China, Asia",Series B - Infimind,https://www.crunchbase.com/funding_round/infimind-series-b--f5b1f39b,4,"Baidu, RED DRAGONFLY, UFIDA Industrial Investment, Zhuoyuan Capital",Early Stage Venture,,Series B,5,100000000,CNY,13766899,,,,41554107,USD,41554107,Yes,,http://infimind.com/,$1M to $10M,Early Stage Venture,,"8,105",
2025-01-27,Nali New Materials is a new energy industry chain enterprise.,Nali New Materials,https://www.crunchbase.com/organization/nali-new-materials,"Battery, Energy, Renewable Energy","Yangzhou, Jiangsu, China, Asia",Series A - Nali New Materials,https://www.crunchbase.com/funding_round/nali-new-materials-series-a--774194bb,8,"Beyond Ventures, Chobe Capital, CICC Capital, Glory Ventures, Oppenheimer Family Fund, Shanghai Hemu, Temasek Holdings, TPC (Tsao Pao Chee)",Early Stage Venture,Temasek Holdings,Series A,1,1000000000,CNY,137904405,,,,1000000000,CNY,137904405,Yes,,http://www.yznanopore.cn/,,Early Stage Venture,,"8,107",
2025-03-10,"Sound Micro specializes in technical services, software development, integrated circuit design, and the selling of associated products.",Sound Micro,https://www.crunchbase.com/organization/sound-micro,"Software, Web Development","Shengdong, Guangdong, China, Asia",Seed Round - Sound Micro,https://www.crunchbase.com/funding_round/sound-micro-seed--cb2b78e1,4,"Changzhou Venture Capital Group Co., Ltd., Qitai Capital, Xiamen Hi-Tech Investment, Yuanke Venture Capital",Seed,Xiamen Hi-Tech Investment,Seed,1,10000000,CNY,1376728,,,,10000000,CNY,1376728,Yes,,,,Seed,,"8,121",
2025-03-11,"Lingdong Jiaxin Technology specializes in developing materials for piezoelectric sensors, along with chip design and algorithm development.",Lingdong Jiaxin Technology,https://www.crunchbase.com/organization/lingdong-jiaxin-technology,"Artificial Intelligence (AI), Electronics, Semiconductor, Sensor","Suzhou, Jiangsu, China, Asia",Seed Round - Lingdong Jiaxin Technology,https://www.crunchbase.com/funding_round/lingdong-jiaxin-technology-seed--9c067a99,4,"01vc, Dunhong Capital Management, Haining Aix Optical Valley, Zhaoxi Capital",Seed,"Dunhong Capital Management, Zhaoxi Capital",Seed,1,100000000,CNY,13833363,,,,100000000,CNY,13833363,Yes,,,,Seed,1,"8,120",
2025-03-14,"Rona Therapeutics is a RNA therapeutics platform enabling discovery, development of modular and programmable RNA medicines.",Rona Therapeutics,https://www.crunchbase.com/organization/rona-therapeutics,"Biotechnology, Health Care, Medical, Therapeutics","Shanghai, Shanghai, China, Asia",Series B - Rona Therapeutics,https://www.crunchbase.com/funding_round/rona-therapeutics-series-b--e51b3d82,4,"BioTrack Capital, Guanghua Wutong Fund, Lilly Asia Ventures, LongRiver Investments",Early Stage Venture,Guanghua Wutong Fund,Series B,3,25000000,USD,25000000,,,,93000000,USD,93000000,Yes,,http://www.ronatherapeutics.com/,,Early Stage Venture,,"8,124",
2025-03-07,Ruihuachen Medical is a developer of a new generation of AI+precision radiotherapy robots.,Ruihuachen Medical,https://www.crunchbase.com/organization/ruihuachen-medical,"Generative AI, Medical, Therapeutics","Haidian, Beijing, China, Asia",Series A - Ruihuachen Medical,https://www.crunchbase.com/funding_round/ruihuachen-medical-series-a--8fe20bc1,3,"Anhui Bangtai Group, Henan CICC Huirong Fund Management, Tianfeng Capital",Early Stage Venture,Henan CICC Huirong Fund Management,Series A,1,,,,,,,,,,Yes,,,,Early Stage Venture,2,"8,131",
2025-03-06,Open Source China is a software open source technology community.,Open Source China,https://www.crunchbase.com/organization/open-source-china,"Open Source, Software","Shenzhen, Guangdong, China, Asia",Series C - Open Source China,https://www.crunchbase.com/funding_round/open-source-china-series-c--ca1a83fb,3,"Beijing Shanghe Momentum Private Equity Fund, Beijing State-owned Capital Operations and Management, Shenzhen Newspaper One Equity Investment Fund",Late Stage Venture,Beijing State-owned Capital Operations and Management,Series C,3,,,,,,,775000000,CNY,107079695,Yes,,https://www.oschina.net/,,Late Stage Venture,1,"8,144",
2025-03-06,"Liqun Technology provides development, and manufacturing of chassis domain control solutions based of AI and machine learning technologies.",Liqun Technology,https://www.crunchbase.com/organization/liqun-technology,"Artificial Intelligence (AI), Automotive, Machine Learning, Manufacturing","Jiading, Shanghai, China, Asia",Seed Round - Liqun Technology,https://www.crunchbase.com/funding_round/liqun-technology-seed--5ae77958,3,"Asia Capital Investment, Chery Holding, SHANGHAI CARTHANE CO LTD",Seed,"Chery Holding, SHANGHAI CARTHANE CO LTD",Seed,2,,,,,,,,,,Yes,,https://www.mxdrv.com/,,Seed,2,"8,183",
2025-04-11,Weican Medical makes special devices that help deliver medicine inside the body without needing big surgeries.,Weican Medical,https://www.crunchbase.com/organization/weican-medical,"Health Care, Medical, Medical Device","Nanjing, Jiangsu, China, Asia",Angel Round - Weican Medical,https://www.crunchbase.com/funding_round/weican-medical-angel--d59bc2de,3,"Jiangbei Technology Investment Group, Nuoyu Capital, Oriza Seed Capital (Oriza Yuandian)",Seed,"Nuoyu Capital, Oriza Seed Capital (Oriza Yuandian)",Angel,1,,,,,,,,,,Yes,,,,Seed,2,"8,188",
